222G2PJWTMOVROYR2PYT33LTAM	BLANCO	186:1 326:1 676:1 714:8 939:1 985:1 1094:1 1154:1 1172:2 1314:1 1390:3 1524:1 2123:3 2277:1 2337:1 2356:1 2465:4 2926:33 3013:1 3600:1 4021:1 4051:2 4054:1 4269:1 5182:6 5596:1 5663:2 5689:1 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	1314:1 1355:2 1904:2 2926:13 3308:2 3655:5 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	287:1 2926:1 
223SQNC7E242OON6BTKFUKC2TI	BLANCO	152:1 186:1 695:1 1264:1 1314:2 2123:1 2436:1 2926:13 3998:2 4038:1 4061:1 5204:1 5512:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	186:2 287:1 1355:1 2123:3 2465:2 2542:1 2926:31 3600:1 3606:1 3672:2 4910:1 5441:1 5445:1 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	2926:1 4314:1 
22743BP5PGMW35VYYULDKJGILQ	BLANCO	1390:1 1706:1 2436:1 2926:2 4733:1 
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	186:12 229:1 435:1 483:1 849:2 1355:1 1390:1 1706:2 2123:3 2277:1 2452:1 2465:2 2926:31 3600:2 3672:4 4021:1 4487:5 4524:2 5600:1 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	186:3 828:2 1154:1 1428:1 2017:2 2123:8 2393:2 2436:2 2465:3 2542:1 2570:6 2926:41 3265:2 3308:1 3317:1 3600:8 3712:1 3917:2 4021:1 4161:4 4709:2 4733:1 5252:1 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	476:1 1264:1 1314:1 2123:1 2926:7 3265:2 3600:1 3655:2 3672:1 3712:1 3889:1 5600:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	186:9 410:1 662:1 828:1 1066:1 1154:1 1314:1 1355:1 1524:2 2123:12 2199:1 2208:1 2356:1 2465:11 2570:2 2659:1 2926:33 3143:2 3265:1 3600:8 3655:3 3672:6 3712:2 3890:1 4021:3 4487:3 4557:1 4705:2 4733:3 4910:2 5082:1 5204:1 5301:1 5402:2 5531:2 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	186:1 424:1 874:2 1094:1 1314:3 1524:1 2123:1 2186:4 2465:4 2926:21 2978:2 3143:1 3600:3 3655:1 3712:2 3727:1 3917:1 4021:2 4637:1 5444:1 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	186:1 745:1 769:1 2926:2 3600:3 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	186:9 1094:1 1230:1 1314:2 1524:1 1605:1 2123:6 2356:1 2393:1 2436:1 2465:1 2570:4 2926:17 3265:1 3600:1 3655:2 4733:1 5202:1 
