tweet_id, user_id
'607244527930343425','98247220'
'607244996362813441','37324491'
'607247112884121600','260529959'
'607252339150495744','3150965570'
'607255081256382464','747898346'
'607268283172179968','2980456193'
'607273996669886464','3308766773'
'607282043039444992','3232949063'
'607282810966147072','3311043094'
'607283846611136513','2418838887'
'607287378323996672','547100123'
'607287660848291840','2859108154'
'607288465248559104','100299653'
'607289302440017920','3006392308'
'607289763821797376','205000446'
'607292229896544257','1429534050'
'607293096842260480','749395424'
'607293685290647552','2382067116'
'607294770503892992','1873977540'
'607298659714256897','144644046'
'607303922722603008','84366038'
'607305491342094337','3107862807'
'607307066898845696','88269600'
'607309767745380353','2972970191'
'607310167454191616','3209048067'
'607310662713249792','3229065430'
'607311905556987904','2919338764'
'607331162068021248','37018899'
'607331725480460288','141240332'
'607332168612892672','2192851758'
'607332740527095808','276377648'
'607336344034099200','3053330107'
'607336713539747840','1705785740'
'607342218425171968','2259145420'
'607342728599490560','3301400963'
'607343905051443200','2243004799'
'607347019447943168','2190692401'
'607347348746993664','2190692401'
'607348550377308160','489772655'
'607349241493786624','2843707347'
'607352253695979520','611867323'
'607356994928955392','3168970450'
'607359607783231488','3107862807'
'607367503598260226','2784599183'
'607367634020102145','1694008939'
'607371242673422336','2858645110'
'607379061330071552','560842983'
'607380905519382529','3240978622'
'607383367957495808','3165309717'
'607384026660401155','3229065430'
'607389590912159744','2366338376'
'607394438772449281','2945407897'
'607394932131651584','3013714880'
'607396750370979840','2985656451'
'607397871659446272','3247554676'
'607400457267478528','3289828191'
'607403706401865730','2984491366'
'607408039759626240','3190020982'
'607412428930826240','781266906'
'607413367645564928','2366338376'
'607413945486352384','142737736'
'607417974165639168','2945407897'
'607418745577947136','3226195534'
'607422076216049664','3205592614'
'607423289707905027','3216328102'
'607424283598553088','3216328102'
'607431163896987648','731910907'
'607432974938816513','3289828191'
'607443124739276800','489696204'
'607445582618198016','3182172611'
'607448240317976576','2571018534'
'607455325504065536','3148936960'
'607456271646748673','3209048067'
'607462152123916288','2273376565'
'607464332105019392','3065349207'
'607467672444485632','3163337685'
'607467695316082688','3209048067'
'607472674537938945','1328145830'
'607478606118420480','3221044319'
'607479806289158144','2227526690'
'607486991098343424','3147056032'
'607487307483095040','3226195534'
'607487327062106112','3148827149'
'607487467751665664','3205592614'
'607487570101080065','3148827149'
'607487982443085824','1887981163'
'607489706864078848','3163337685'
'607494501767237632','634759321'
