tweet_id, user_id
'599094767373447168','2314877102'
'599095905535565824','2619290150'
'599100756512403456','2208663482'
'599106758502678528','221180352'
'599116023632109569','3240978622'
'599120505069772800','3135989464'
'599122012053831680','3148446178'
'599122471258877952','3205592614'
'599123069383356416','3143870109'
'599123937730105344','2919338764'
'599131409832370176','1547989124'
'599136798233735168','3243557464'
'599145171310223360','3132622245'
'599145677193633792','2936423511'
'599145835352367104','923089340'
'599145858517590016','3214643944'
'599148995542392833','2871590751'
'599149025774968832','2871590751'
'599149027645648896','2871590751'
'599149503216750592','3057866291'
'599149716841037824','2936423511'
'599152073599545344','92749591'
'599152937835847680','2871590751'
'599152938725027840','2871590751'
'599168389957976064','1858668931'
'599171319192760320','3226261294'
'599176243293102080','2203518181'
'599180010197483520','2458516188'
'599189418512130048','3245407732'
'599198298856157184','309007937'
'599198299413999616','284158196'
'599198816793972736','240920728'
'599200275543498752','2459720688'
'599203905671684096','98423430'
'599203915180146688','3165309717'
'599209332207702016','3107862807'
'599212730042687488','3042214461'
'599216173310472192','3250417773'
'599220519234359297','2985656451'
'599231045414821888','253239121'
'599231175291437056','3148446178'
'599231692700819456','1632768852'
'599232873602908160','153866271'
'599236062238494720','634076873'
'599241772330569730','3190020982'
'599242058424025089','2984444789'
'599242557453926402','3226063527'
'599243237291884544','3155582710'
'599244750462558208','3240934575'
'599246892141273088','3007987066'
'599250745486082049','1139969725'
'599251015452467200','3243557464'
'599253021084786688','3232949063'
'599253069168287744','294279388'
'599254931460255745','2872360407'
'599255860251070464','3148682200'
'599259445227556864','3148446178'
'599260130497138688','503398882'
'599260731897487360','3214643944'
'599262183051104256','65785157'
'599263740966625280','465308223'
'599263756431024128','501990064'
'599264692469661696','1246418408'
'599266569710084096','2867316249'
'599266708902273025','2466371158'
'599266735011672064','386685426'
'599266770336260097','2918667370'
'599268030720385025','3148682200'
'599269788146343936','209255840'
'599269943117520896','2847298821'
'599270035081830400','514930172'
'599271069770448897','2938472547'
'599271337480314880','3156315316'
'599271690485538817','3214643944'
'599272786184577025','3148682200'
'599275248777895936','1729871090'
'599286808678137856','3107862807'
'599288244841353216','2219889671'
'599294883489292288','88417482'
'599295108236910593','3221044319'
'599295990961676288','3243538588'
'599296620971319297','603033646'
'599304126632218624','634662449'
'599305478800351233','1193382206'
'599306076186611712','2980456193'
'599306722642104321','2392186806'
'599309243070685184','2947963845'
'599309497056817152','3148382056'
'599310501714210816','2984491366'
'599313029642190850','3199457518'
'599313171065757696','3199457518'
'599319298671308801','3209048067'
'599319611818008576','1599569684'
'599320831001546753','3147056032'
'599321505814675456','989847812'
'599323556074369024','3036988605'
'599327012289916928','3148446178'
'599327860701175808','2843707347'
'599327861871398912','3155582710'
'599328321550360577','3205592614'
'599330708524552192','2453652639'
'599334423964823554','14091193'
'599335005970640896','2453652639'
'599336963846582272','3037318725'
'599342674731237376','3088851593'
'599343308192784387','3132622245'
'599343904610131968','923089340'
'599345084237258753','138525886'
'599345261463363585','1250536597'
'599346065582780417','928748719'
'599346217185869825','928748719'
'599346332650893312','928748719'
'599347651222581248','3168970450'
'599349052220801024','1035193674'
'599349140250873858','392083018'
'599349284874678274','1271442732'
'599354221792755712','284614660'
'599355537160044544','3095362084'
'599356874874585088','320946487'
'599357450710552576','2249484038'
'599360928690413568','2828726070'
'599361471173238785','3243557464'
'599361830029524992','2633814356'
'599367908293255169','2919338764'
'599368124023087104','2845207763'
'599369159353442304','3037318725'
'599372242162753536','3168970450'
'599373644456943616','236158107'
'599374113648574464','3158217647'
'599375253521960960','2843707347'
'599375934660202497','406642467'
'599376135047258112','2699582840'
'599376873341202432','2686243590'
'599380345180528641','2972961927'
'599382927256985600','2796410493'
'599385684219166720','3192401074'
'599386260625555456','506501599'
'599386448563933184','150270167'
'599387562604699648','3097509327'
'599387942323396608','1533357134'
'599390185537802241','526006550'
'599390641836171264','1234555297'
'599391062013177856','1355549424'
'599393337515364352','276869026'
'599393528721051648','3078779334'
'599394631030337536','1288828171'
'599394933892640768','1578937020'
'599397161311305729','3209504074'
'599398175133270016','3240934575'
'599399922614595584','145893702'
'599404308900241408','1533357134'
'599405766542499840','3137590324'
'599406676245159936','3205592614'
'599409445408497664','1711237710'
'599409494318129152','1074340759'
'599410787820695552','3163337685'
'599411123696345088','2896086986'
'599412359925518336','3107862807'
'599417197279256576','3143007251'
'599417912894562304','3226261294'
'599419294758342656','3148827149'
'599420401211592704','3248330049'
'599423095716319232','3037318725'
'599425589397819393','3240978622'
'599425909804945410','3007987066'
'599428508906082304','3226288229'
'599441748763475969','2532254250'
'599445651643064320','3148827149'
'599447086145372160','3229065430'
'599455844326100993','1684581944'
'599470793421103104','1678549405'
'599484109027672064','3152762542'
'599503372111196160','2338604118'
'599506089030332417','2701020464'
'599506229631819776','73619499'
'599507049295310849','3046661436'
'599510541216911360','2858645110'
'599510765746429953','3152762542'
'599517928103477249','270816474'
'599518642464755712','2974685709'
'599518820034846720','1087313888'
'599525642019971072','109929468'
'599529700378157056','2972970191'
'599530603562795008','3186412617'
'599532303736578048','2972970191'
