tweet_id, user_id
'611452921918660608','2922799469'
'611458505141153792','49845835'
'611459693668626432','564714472'
'611475292306206720','141729031'
'611475444739776512','310806928'
'611475600902070272','279008122'
'611476384276463616','251473565'
'611536368041357312','1344495696'
'611536789602349057','398013670'
'611540162082926592','2581002120'
'611547858978873344','369110066'
'611549146403766272','1139969725'
'611549874253922304','563350368'
'611549977639297025','480672089'
'611551084201537536','2271297807'
