tweet_id, user_id
'576774699943759872','389545599'
'576774717299769344','141369846'
'576774866986139648','373968265'
'576774948842135553','456748086'
'576775181114351616','271027488'
'576775327436967936','2949732154'
'576775753162842112','2550242748'
'576776121716338688','314905821'
'576778992591699968','2365579959'
'576779019321876480','130300937'
'576781492698775552','1170872492'
'576782897429921792','143499407'
'576782964731699200','95949592'
'576783049746075649','46595552'
'576783060865167360','126751277'
'576783094989987840','3040077183'
'576783166486122496','536732764'
'576783177861046272','291450891'
'576783224929562624','1048692247'
'576783790728572928','822625700'
'576783869749260289','381824492'
'576783913768468483','381824492'
'576784086204837888','1076408665'
'576784175514185728','1522625618'
'576784554255470592','127385890'
'576784791808270338','223171294'
'576785144477982721','182416570'
'576785325051097088','3073278751'
'576785628395806720','551446885'
'576785736977895425','191959756'
'576786301443174400','847641644'
'576786318799208449','3073464151'
'576786887001559041','183858888'
'576786952361357312','551446885'
'576787468277538816','249681430'
'576787482655596544','1410583621'
'576787608124014592','847641644'
'576787788978216960','140910831'
'576787855499866112','249681430'
'576787897245777920','2361843283'
'576788141383786497','3018868098'
'576788174397042688','82458917'
'576788270996033536','113102916'
'576788586273484801','215888984'
'576788646558343168','285550074'
'576788767266226176','484144949'
'576789102042845184','113102916'
'576789313549012993','241739912'
'576789676343709696','576658766'
'576790413085818880','97041529'
'576790439296151552','1845682267'
'576790927433289728','85855344'
'576791333832114177','189893744'
'576791744836042752','469961341'
'576792392805662721','125175578'
'576792601874960384','2911715854'
'576792621043068929','1136773135'
'576792769030545409','274218280'
'576793051395395584','2338931388'
'576793778997972992','319188812'
'576794819336359936','234229423'
'576795137709350913','3077601947'
'576796174000128000','280010914'
'576797866246602752','125750368'
'576798284427104256','82252582'
'576799514859692032','327813387'
'576801728131018752','620089494'
'576802203567935489','1101933998'
'576804755718082561','2784578128'
'576805311140491264','1705785740'
'576805405449285632','3040747267'
'576808648950743040','407450800'
'576808774217773056','169581728'
'576809029223079936','97117359'
'576809821615235072','523952989'
'576809946831937536','66266359'
'576811063737384960','1226186953'
'576811559424393216','1291930448'
'576813163514961920','270151031'
'576813213586624512','24204982'
'576814132118290432','2510458267'
'576815042064072704','142430221'
'576815307588788224','2510458267'
'576816635744546816','2625795826'
'576817098799763456','1654129904'
'576818681239375872','2414742296'
'576820051501801472','3039426221'
'576820242904543233','147047922'
'576822097088909312','276666861'
'576824754729947136','252633978'
'576826194995331072','386689068'
'576826417914195969','164777194'
'576830472312901632','2868410807'
'576831196081999872','1297520582'
'576831348117127168','892101372'
'576832135828393985','70820610'
'576834679204118528','2155324272'
'576835496980062208','123765308'
'576836272842518528','1678549405'
'576836733502763008','109651819'
'576836839379595264','1646300425'
'576836853766062081','3005403775'
'576837137011580928','1517238001'
'576837157941170176','214348051'
'576837365722796032','2939616575'
'576837388120367104','2678159898'
'576837616701599744','2234712560'
'576837869278355456','1054191601'
'576837914379714560','112775944'
'576838289119801344','153459599'
'576839160369119232','2533501460'
'576842333892694017','128778991'
'576842867001450496','1288683818'
'576843941808615424','2154725738'
'576844008741277696','2154931171'
'576844382243966976','492000836'
'576845759926149120','1551191185'
'576846497976688640','1192162122'
'576848454019772416','143499407'
'576848702146416640','3075491654'
'576849081785458688','2575740970'
'576849348752887808','132059734'
'576849372194848768','826320397'
'576850734261497857','253829048'
'576852136765435904','1965365581'
'576852694503051264','128659954'
'576853125539192833','434999251'
'576853255721906176','42633544'
'576853882330095616','2910514714'
'576854001309724672','626015906'
'576854081202851840','3057594712'
'576854122210590720','2818414654'
'576855354425909249','70757851'
'576860155041570816','109757939'
'576863450745303040','262479199'
'576863950526136320','279879709'
'576866756452569090','2165257514'
'576868026794016768','463260005'
'576877617158074368','143499407'
'576877673084928001','354573029'
'576877705330704384','94218694'
'576877740659335168','89284110'
'576878024450162688','510724985'
'576878156683948032','2718388178'
'576878188661354496','253909867'
'576878312489807873','79468038'
'576878315882946560','2864132063'
'576878555071586305','2216228095'
'576878793274486784','194970112'
'576879135810695168','182416570'
'576879322994069504','342832374'
'576879350814875648','75410696'
'576879476241387521','126013719'
'576879498852864000','280010914'
'576879514455797761','509153429'
'576879744722948096','494219407'
'576880428662980608','586956735'
'576881075986665473','2233025652'
'576881910124662784','3071663036'
'576882470160764928','187055938'
'576883170009841665','244294198'
'576883180495470593','339250158'
'576884475033858048','324571064'
'576885566005911552','291882076'
'576886221944717312','128659954'
'576886748283686913','96378833'
'576887258407550976','384648399'
'576887436573163520','745855526'
'576888025164038144','169327047'
'576888051999248384','96378833'
'576888271105617920','34666670'
'576888288373538817','118219163'
'576888353552924672','2864448989'
'576888747125391360','182416570'
'576888753358155776','194970112'
'576888942978433024','1397834863'
'576889156510445568','410223930'
'576889491740299264','118219163'
'576889714159943680','157553539'
'576889758934155264','1854775364'
'576890321625174016','408158760'
'576890618254741504','100414481'
'576890663796674560','481621941'
'576891032379514880','81915213'
'576891125862006784','319844112'
'576891299376209921','94599892'
'576891614066413568','1493787524'
'576891656303181825','229884745'
'576892081643266050','2400826922'
'576893164100816896','210600859'
'576894273653608448','1309255518'
'576894532328910848','2934640685'
'576895683665395712','3028950377'
'576895731102941184','1373802686'
'576895915283386368','1705785740'
'576896011206930432','111684234'
'576897150468014080','484919507'
'576898224234991616','241739912'
'576899399487336448','538437711'
'576900299681497088','2344492712'
'576900973827764224','443018288'
'576901883136118784','203642592'
'576902475157913602','29129697'
'576903050599604224','153946767'
'576904808877027328','124238128'
'576905327934734336','2990424703'
'576910288026509312','972168907'
'576912848938360832','2449968062'
'576915612443660288','2877671762'
'576916755269832704','1583515142'
'576918431712198657','2455465874'
'576921031400505344','858480974'
'576921878251458560','388480750'
'576923461278392320','104383245'
'576928623497637888','316747456'
'576929347963002880','28653932'
'576932418956951552','453241949'
'576932682095026176','2973916486'
'576932771098206208','2489196126'
'576935751142666241','2922233743'
'576937600046362624','3032280518'
'576937937985609729','212412380'
'576940082629738496','3082768080'
'576941740764082176','3059738044'
'576942448892477440','134675949'
'576948158053371904','510240924'
'576949801335578624','320354865'
'576950430430793729','192789584'
'576952552606019584','132781782'
'576952742234759169','3071569378'
'576954292264906752','68250024'
'576959045820616704','322628808'
'576959658839158784','2154732384'
'576964801382916096','423173973'
'576967325166997504','524904517'
'576967353159798784','538586757'
'576967388849127424','1709795810'
'576971354148356096','1705422391'
'576977261326270464','2321548988'
'576979627643568129','427905943'
'576981404791099393','362537125'
'576982660397948928','100496347'
'576983731166150656','2254150676'
'576984167302361090','956325404'
'576995774933782528','3082912412'
'576999068196433920','258948185'
'577000078365339648','100496347'
'577002982618763264','159891863'
'577010870951243776','3033341183'
'577015994515922944','89707859'
'577016915308228608','1332285475'
'577018374733078528','346680734'
'577027629863272449','19175457'
'577029624191791104','80997928'
'577031819985600512','1668975728'
'577032308676550656','1120911200'
'577040334770814976','100496347'
'577059060329103360','2155029913'
'577060808787668992','2155032463'
'577062288718442496','3005644791'
'577072550502670336','3074076277'
'577076620999049216','1931417612'
'577077759207456768','1678549405'
'577086619418824704','2616485594'
'577096992393949184','2241241836'
'577098987334959104','1071624907'
'577099051876888576','362594789'
'577099652371189760','553065983'
'577101249889349632','1071624907'
'577101541938716673','40621746'
'577101718929952768','609948568'
'577107629069242370','1692335821'
'577108035333656576','1380598268'
'577113365010649088','273053182'
'577114755980259328','104977066'
'577115182997975040','341902256'
'577115553027899392','518724578'
'577115666496389121','92356864'
'577115831219392512','3082188284'
'577116076732878849','70390438'
'577116177433894912','113485480'
'577116289849630720','185459169'
