tweet_id, user_id
'603545070504120320','472832598'
'603546273099206657','1653247638'
'603546774033272832','2155190479'
'603547017957285888','1380622327'
'603547219057311745','429020743'
'603548207445090304','3087470721'
'603548579232354306','407342711'
'603555322905677824','250110721'
'603555519350059008','250110721'
'603555736812126208','250110721'
'603555743246213120','104975192'
'603555748283551744','268416627'
'603556332982120448','2735631726'
'603558122284781568','855544117'
'603561031919632384','1230032418'
'603561055994978305','1230032418'
'603561176329519105','2200412632'
'603561196869005312','2200412632'
'603564057317216256','122114793'
'603564087490973699','920687437'
'603565088755167232','1524444188'
'603565536732033025','918633248'
'603565545804410881','2350397372'
'603565545871511552','1576758678'
'603565979684175872','2797950334'
'603566137905782784','857674364'
'603566347008610305','807675774'
'603567145239355392','2338047827'
'603568243026997248','2191321849'
'603570228413345793','2539714687'
'603570465026809857','1686033836'
'603572872968208384','1709795810'
'603572878588514304','538586757'
'603584486593429504','47657550'
'603585533554630656','266778074'
'603586230962491392','1858335967'
'603588806231588865','353077150'
'603589278262816769','303500621'
'603591575504027649','383451106'
'603593824229826560','1633493540'
'603594450246475776','308703746'
'603594972949061632','2241241836'
'603595334711955456','2155190479'
'603599755646738434','222977649'
'603603422739374080','2942389307'
'603604127785086976','117166625'
'603606804845703168','125208541'
'603606820721205248','122840266'
'603606964627714048','384519321'
'603611057882603520','103891317'
'603614600349757440','1969261753'
'603618357510803456','3226063527'
'603618672893124608','1350442058'
