tweet_id, user_id
'590154419196534785','99723849'
'590157433835761664','331334153'
'590157775751241729','2263684798'
'590157792385859585','215712743'
'590160036934070273','499740710'
'590162273295015936','2443106655'
'590163206347296768','132108314'
'590163966644592640','623431892'
'590164705983012864','589319119'
'590165775320768513','404395692'
'590166113616584704','623431892'
'590166362586271745','122440077'
'590167745402118144','360852944'
'590170398655918080','2409448754'
'590171390231318528','259214454'
'590171942033960960','2220293504'
'590185540697358336','216046812'
'590185759287615489','61098424'
'590186057930506240','87193683'
'590187210114215937','2619459456'
'590190124006277120','79360334'
'590199027444142080','1723561230'
'590200050652950529','984346320'
'590203476032020480','3173306835'
'590204459256512512','3035044060'
'590207771724926976','198924800'
'590215313909743616','2355325250'
'590217289724776448','424219530'
'590223951693017088','250635835'
'590225592357941252','3088633168'
'590226233071284224','916047703'
'590239292523438080','462925478'
'590244809497038850','1646483006'
'590249553938489347','56739173'
'590249724734787585','262934362'
'590249913226788864','56739173'
'590250578124607489','282768438'
'590250702376665089','2398372908'
'590250811768311808','165081207'
'590250984523300864','1467696480'
'590251057625849856','264238581'
'590251202010554370','2749544160'
'590252030666629120','450264548'
'590253153678942208','208714518'
'590255002360373249','579354075'
'590255447711608832','472599815'
'590255509929910272','378253705'
'590255809591906304','2730181223'
'590255974507646977','2981459829'
'590255975178711041','3187475949'
'590256575182430208','337834668'
'590256957514248192','2402455605'
'590256990909235200','476095816'
'590257499309264897','2492438803'
'590258311427153921','348269611'
'590264162749644801','465827584'
'590266259452878848','3089934652'
'590270765326532608','270462954'
'590270889435992064','197992544'
'590284207659835393','2449961150'
'590284320742449152','107574872'
'590284614704492544','433800658'
'590287254305800192','322676711'
'590289204216733698','2333493193'
'590289850630275072','406632603'
'590291077631881216','2469708913'
'590292661636042752','2503178184'
'590293230249476096','66746614'
'590293976139358208','1526798252'
'590296531074318336','2866231971'
'590297245557334016','3164401892'
'590298372436860928','453241949'
'590298912931610625','1955045160'
'590299537211809795','1447103246'
'590301019852144640','1728932216'
'590304570066210816','1852528328'
'590305627055980544','223811072'
'590306490046664705','1676872675'
'590316209691873280','275018818'
'590319732068257792','140638946'
'590323312355573760','124342671'
'590327984378273792','1972760815'
'590331730839474177','2755724622'
'590334553404919808','1689977058'
'590334749123727361','3063898995'
'590335789906661376','2457463057'
'590336914756087808','114273829'
'590337187767541760','269108381'
'590337474037067776','1107119120'
'590339695680303104','1397509388'
'590340241703206912','434091029'
'590340458162847744','933608856'
'590342561996349440','1365309848'
'590342836433723392','769690544'
'590342958722985984','933608856'
'590344573886541824','2937084411'
'590346678005207040','293608287'
'590347144751620096','2696441996'
'590347204059127808','2706920378'
'590347790812844032','1941948253'
'590348535251374080','2262126836'
'590351483171909632','1653247638'
'590352213794488322','3178578580'
'590354781358710784','260533472'
'590354813155606529','2461798062'
'590359296275312640','284614660'
'590359708151771136','119760009'
'590360684308869120','526006550'
'590365362534879232','1858668931'
'590365765406195712','3164401892'
'590368161649811456','2555553704'
'590370998626684929','284614660'
'590372075946258432','526006550'
'590378560961040385','2874601803'
'590382033429475328','2976477887'
'590382037447663616','2458721916'
'590393898217771008','2899898458'
'590397109708398592','3063676293'
'590398327331643393','3001330889'
'590409194798522369','3164401892'
'590411086274437121','229959386'
'590411451950452737','1633646480'
'590411457767997440','2888849615'
'590456616950042624','1727047934'
'590458817273581568','2460058687'
'590481852848287744','118769261'
'590489073007120384','144644046'
'590492769564565504','205865515'
'590492769564499970','2902680370'
'590492769866514432','403946580'
'590493882170880000','509652915'
'590493975326384128','1676862378'
'590497790972846080','3006301630'
'590503399168303104','109963922'
'590504967896707073','2471312892'
'590507896414187520','124266832'
'590508154414301185','3145331302'
'590508198106423296','3119618409'
'590516128713220096','3087512033'
'590516201392070656','146600232'
'590519402988183553','1071624907'
'590519872456654848','142019508'
'590520927575748608','134322202'
'590521184778903552','3137448040'
'590521844089819136','776955487'
'590522126165237761','543544760'
'590526174973054976','169532257'
'590532392043053057','2168970262'
'590538518209900544','361627840'
'590538897295278080','257524253'
'590553173623865344','96957082'
'590553381950906369','326772973'
'590554416077529089','2203341139'
'590557141620129792','942986382'
'590560062944452608','199316199'
'590561588056326145','2586324050'
'590562277553786880','296440358'
'590562576712519681','585630732'
'590563855144775680','1261278554'
'590564159319707649','121057385'
'590566823499849728','81961953'
'590568153974996992','2845910381'
'590568477330661376','74310358'
'590568493113815041','17489609'
'590571162972921856','201861788'
'590571267612418049','80908915'
'590575872886775808','96945975'
'590577552231632896','1567023421'
'590578437133303808','2565626468'
'590578863345897472','1316597305'
'590580566229196800','33135492'
'590585488559501313','2181984743'
'590590094828011520','284614660'
'590590318778654721','196384203'
'590590405990834176','394414154'
'590590827115732992','141386012'
'590590870027706369','514579409'
'590592059020615681','3164401892'
'590592469710012417','526006550'
'590592760849293314','1572194984'
'590594094180753408','2579297636'
'590601775931097089','79484048'
'590604533161689088','547270817'
'590613666896224257','2339545106'
'590617891671769091','462291411'
'590621470138757121','473102172'
'590624722976669696','76060826'
'590626241553821700','3164401892'
'590627754875473920','2815897219'
'590628363397636096','2980456193'
'590628733465264129','2373580703'
'590631173237436416','284614660'
'590632277337595906','253722061'
'590632434787581952','430789697'
'590632443289411584','2579297636'
'590632472515317761','526006550'
'590639346564337665','463278046'
'590642178868830210','111098887'
'590642913580843009','114655508'
'590642984858873856','114655508'
'590643201217814528','7641802'
'590643560350937090','111098887'
