tweet_id, user_id
'613329904709562368','2365569859'
'613330491228471296','355090439'
'613331184240709633','505073744'
'613331593793536000','1845682267'
'613331885654196224','142331936'
'613332293395087360','110864102'
'613332451755208704','1731788036'
'613332527953129472','1888128842'
'613332609226145792','1193382206'
'613332707897155584','143281053'
'613332719464939521','96887862'
'613332798703824896','1856033820'
'613332834263138304','1553992022'
'613332978152927233','109992924'
'613333287352836097','116288178'
'613334945977774080','374608177'
'613336536256507904','589370966'
'613336912040960000','1263350886'
'613336991556599808','3012838516'
'613337965423628288','2243701955'
'613340493036912640','35013719'
'613340831269916672','143493916'
'613341041547042816','173627787'
'613341119406075905','401681909'
'613341838934704128','1239977484'
'613342173673578496','82973206'
'613342244779724800','3296772262'
'613342451743363073','2830961387'
'613342745634189312','143044021'
'613342781856198656','120868697'
'613342814513012736','259246758'
'613342864173613057','267904297'
'613342906754170881','397373661'
'613342975788216320','2623912673'
'613343329665875968','3296692353'
'613343362289127424','2305382822'
'613343532049371136','284614660'
'613343949730770944','934346580'
'613344970628538368','284614660'
'613345325621878784','61526465'
'613345455468982272','223584838'
'613345513723838464','801963332'
'613345556300230657','127719963'
'613345808398872576','1288603332'
'613346199811301376','1463367625'
'613346233734684672','3150179498'
'613346272490168324','269282699'
'613347142116200448','1413264367'
'613347185082675200','3315950847'
'613347405682053120','3315950847'
'613347517527392256','526006550'
'613347982520545280','705777199'
'613348525829697536','184584002'
'613349248533303297','2307067094'
'613349521699962880','571925524'
'613351765635952640','2414911778'
'613351896137498624','1635629952'
'613352658666176512','3061675204'
'613354204267200512','785330796'
'613354953785147393','1253380256'
'613355024849178624','170021477'
'613355178411094016','3315950847'
'613360122107006977','1345554516'
