tweet_id, user_id
'589847513999478784','2550846745'
'589848013507530752','710368999'
'589848102644899840','317108968'
'589848145619775488','2815907067'
'589868855146582018','758045690'
'589869890422575104','2619290150'
'589871505112178688','1320042168'
'589871727158628352','3075346678'
'589872240142983168','83987888'
'589873769084223488','711072828'
'589876991760936961','407307823'
'589888081500733440','187632674'
'589888182445072384','36274252'
'589888183476822016','352141933'
'589888264577937409','590218905'
'589888373285855233','118240144'
'589888492005695488','384614166'
'589888559320006658','794565198'
'589888607068020736','1011602850'
'589888657395429376','171193170'
'589888704866574336','106176964'
'589888847741345793','204247658'
'589889221487374336','615068355'
'589889266215481344','41176363'
'589889333353668608','120127051'
'589889341310251008','52939528'
'589889467013562368','2297874685'
'589889469509193729','181994038'
'589889735893594114','142924625'
'589889822820564993','469198632'
'589889869800964096','1648275421'
'589889898305482753','66255897'
'589890046355988480','109296832'
'589890109627064320','44117713'
'589890115759112192','2182776776'
'589890262786252800','179285897'
'589890481238179840','533224268'
'589890503258333185','55253566'
'589890568395849730','2182776776'
'589890703683125249','601318283'
'589890769865048065','89713699'
'589890789263585281','241154931'
'589890826400038912','341526660'
'589890829491294208','213813007'
'589890832133677056','545416010'
'589890955693727744','574224498'
'589891030197108736','381065447'
'589891046785572865','85368045'
'589891126431244288','95217117'
'589891194282516481','42732239'
'589891209432342529','61203564'
'589891246170177537','887737843'
'589891307713204224','2328049316'
'589891358351056897','74901905'
'589891456149626880','722707958'
'589891532053950467','127354965'
'589891654317907968','139308829'
'589891808341204992','917400740'
'589892034292482049','285320733'
'589892041217286144','335965589'
'589892044040056833','285320733'
'589892386760818688','383690844'
'589892538418515969','2184876370'
'589892546949730304','306326925'
'589892752705511426','147819437'
'589892753636601856','2800360231'
'589892886319206400','243292151'
'589892987158732800','225229168'
'589893180570652672','247379273'
'589893384610918401','247379273'
'589893565863567362','263269237'
'589893719924600833','1093463461'
'589893722772525057','141580720'
'589893771451572224','2495091122'
'589893827122565120','353265695'
'589893843027394560','545416010'
'589893910236921856','32573359'
'589893910224379904','14333756'
'589894025693528066','164705657'
'589894106819727360','85483721'
'589894162780200960','2967833205'
'589894314362286080','51254405'
'589894325062004736','247379273'
'589894419706474497','240841477'
'589894646865780738','351050680'
'589894714511511553','2842045679'
'589894721528553474','3048158901'
'589894800872210434','321616654'
'589894867758817280','63004883'
'589895375743496193','167391967'
'589895413014126592','174803232'
'589895665829994496','352463611'
'589895713703796736','2942175519'
'589895724583772160','267271723'
'589895743772688385','101580578'
'589895803994513408','1864831824'
'589895837800656896','45354916'
'589896005321170944','1539158462'
'589896026737266689','2182776776'
'589896510332129280','2459917122'
'589896707153985536','545416010'
'589896742952402944','129358438'
'589896879367946240','129358438'
'589897044380254209','361394006'
'589897176186298369','2873229053'
'589897285322014721','3005644791'
'589897470886412288','246313754'
'589897604600897536','165823351'
'589898228054777856','2182776776'
'589898776770441216','8419112'
'589898902146588672','3095263425'
