tweet_id, user_id
'577825867675475969','2169373297'
'577826087104692224','35514610'
'577826346266554368','821922348'
'577826582925971456','821922348'
'577826774698082304','3017594540'
'577827656575508480','2359679137'
'577830859689967616','2220845011'
'577835500502851584','87218351'
'577840587048644608','2278219424'
'577841606310559744','2551849994'
'577842695202336769','257057832'
'577842906389614593','134341838'
'577846169134608384','87356925'
'577846308041592834','823394227'
'577850169749700608','236938941'
'577850507747708928','105250833'
'577868395208577026','630328967'
'577868396852699136','460989579'
'577868398685609985','280977846'
'577868400585621504','961539530'
'577868402959646721','205284383'
'577868404813512704','2334250087'
'577868406428315648','712836014'
'577868408340889600','1460883740'
'577868409901191169','441545720'
'577868411557924864','2423732082'
'577868413147561984','909113192'
'577868416083603458','216056904'
'577868417836810241','133959115'
'577868419510353920','808615620'
'577868421305516032','2253791833'
'577868422937071616','996584587'
'577868424589668353','489774717'
'577868426275729408','566406913'
'577868429304012800','2652435246'
'577868431006961664','176996371'
'577868432659501056','405801044'
'577868434341437440','1607509231'
'577868435897499649','122526677'
'577868437424226306','930114536'
'577868440238620672','489108351'
'577868441866006528','636927448'
'577868443304599552','1390461956'
'577868482974347264','1874323418'
'577868659340636160','2266206684'
'577868748868100096','2391103622'
'577868779285139457','467964013'
'577868845408370689','456388664'
'577868849267109889','306844794'
'577868935875325952','1186813448'
'577869232865607680','2539960902'
'577869421537968129','2741398402'
'577869635648794624','15666807'
'577869640694562816','302254960'
'577869660151947264','493319351'
'577869686588600320','205876550'
'577869831254335490','2423327196'
'577871520724189186','613127432'
'577871527619645440','613127432'
'577875229969686528','195977271'
'577876458258997249','1139969725'
'577877860590993408','2352572364'
'577878390272851968','183023285'
'577882600339075072','2733735117'
'577883217518186496','2220167395'
'577883467494608897','630328967'
'577883468656443392','460989579'
'577883469776334849','280977846'
'577883472485871616','205284383'
'577883473660219392','2334250087'
'577883474864001024','712836014'
'577883476055162880','1460883740'
'577883477355421696','441545720'
'577883482803855362','133959115'
'577883484036972544','808615620'
'577883485291053056','2253791833'
'577883487576948736','489774717'
'577883488759767040','566406913'
'577883490877861889','2652435246'
'577883492048093184','176996371'
'577883495441248256','122526677'
'577883498754760704','489108351'
'577883501103595520','1390461956'
'577883554388033536','1975991526'
'577883593793363971','447416098'
'577883698965524480','870826914'
'577883771791261696','1490871733'
'577883867647885312','296461100'
'577884221592588288','2413570592'
'577886092411584512','2220167395'
'577887058196189186','470482002'
'577887503878782976','2315030694'
'577888486189113346','106562842'
'577889713568239616','91612852'
