tweet_id, user_id
'607822949173895168','3150965570'
'607835394105864192','3242986629'
'607837513496051712','2458721916'
'607856336139898880','3243538588'
'607859572074811392','497838968'
'607860778042032129','3155582710'
'607861222109790208','3226195534'
'607861549689126912','319392976'
'607861641779257344','2925169966'
'607866797216432128','3289828191'
'607868610829271041','1729537142'
'607871092129165313','2307523214'
'607871646674862081','448250165'
'607872265737408513','137921743'
'607873706291912704','382156736'
'607873912953794560','3065460136'
'607874163487981568','3205592614'
'607874627281514496','3301400963'
'607875018307928064','1625597406'
'607875624695242754','41929478'
'607875869751820288','255354721'
'607876015562440704','199700520'
'607876244399480833','1418596934'
'607876717991104512','2245854444'
'607876995335266304','1416768397'
'607877363314081792','2254150676'
'607877464799477760','218287221'
'607880296726298625','2950706446'
'607880354498809856','1703231160'
'607880767000035329','2950706446'
'607880892481175552','287991519'
'607882005087416320','3000665134'
'607882469757493248','41793920'
'607882942262603779','392155189'
'607883189189615616','199700520'
'607883212774379520','199700520'
'607883591075405824','2721863931'
'607883896391405569','2635955476'
'607884198096039936','2461637436'
'607884280035999744','41793920'
'607884549893201920','41929478'
'607885852811915265','1249204345'
'607886047192576000','2979522659'
'607887789934440450','2325573878'
'607890916402040833','51254405'
'607890996706320384','320892377'
'607891440061059073','564122247'
'607891894958485505','274137257'
'607896847395528704','3299135129'
'607896859349270528','38386328'
'607897174601568256','295141354'
'607897283850608641','2901760432'
'607897435789225984','1739641650'
'607897631931682816','230360634'
'607898532301971456','2229144344'
'607898708307517440','484249683'
'607898782114521089','2377147800'
'607899010905612288','138839255'
'607899495423164416','2572939400'
'607900233071259648','144407784'
'607900726702915585','138171546'
'607901971505389568','939413809'
'607902384275222529','3165309717'
'607902992587759616','3219235048'
'607903128227315712','1071624907'
'607903569031925760','1139969725'
'607903651475156993','946082706'
'607903903611527168','1426374667'
'607905538580578304','138281885'
'607905901798924288','1071624907'
'607906080857968641','257620931'
'607906124168359936','3161739795'
'607906134716878848','205703978'
'607907064594067456','32771426'
'607907341518913536','202282454'
'607907545555038208','3033552070'
'607907694582755328','56583392'
'607907715181084673','231998884'
'607908113207951360','3216328102'
'607908194850115584','550983346'
'607908459204345857','1508242242'
'607908523075321856','213030770'
'607908540750143488','291402420'
'607908541710639104','288299768'
'607908908934512640','1529361018'
'607909459206279168','977530657'
'607909881715290112','2221863364'
'607910000707682304','95297381'
'607910314940755969','536923260'
'607910893356228608','1416822786'
'607910902378184704','41929478'
'607911001472794624','1332285475'
