tweet_id, user_id
'612217130570903552','1139969725'
'612217686555291648','197156775'
'612221125184110592','2260525387'
'612231996492939265','180212576'
'612238503695503360','2453672732'
'612239327725264896','231482556'
'612241274305925120','2831513832'
'612241382929887232','2868236091'
'612241385580695552','81213633'
'612241619438407680','3221929099'
'612242630705963009','1589334408'
'612243635590037504','2546493146'
'612244064558256129','3046278119'
'612250480450781184','2842815347'
'612262007132299264','469447066'
'612263734975819777','66591598'
'612266200740007936','599277641'
'612267020424495104','469447066'
'612267452546830336','189611165'
'612271252179427329','1617973172'
'612271304650194944','1554341684'
'612271831471517696','3315950847'
'612273008967831552','895848085'
'612277117452218368','524904517'
'612277200658767872','117413162'
'612282559398060033','2980456193'
'612283850274811904','1686940351'
'612286964402946048','1139969725'
'612289945210880000','1222746836'
'612294610178711553','253144643'
'612305598600843264','1271519190'
'612310208250019840','1139969725'
'612310524903223296','247820257'
'612311359259287552','154012861'
'612312746231775233','2806150862'
'612314131576803328','563350368'
'612314842641354753','257541002'
'612315111097765888','79341693'
'612317245155471360','219019984'
'612317409358258177','8225692'
'612318309577416704','259567558'
'612318501919920128','2726304633'
'612319086228451328','18111004'
'612322617308147712','95217117'
'612322702741893120','3130149321'
'612322831175651328','431903165'
'612322949891268608','2581002120'
'612323132981047297','3308907039'
'612323195505373184','1495805293'
'612323706958966785','614816504'
'612324398796787712','379220060'
'612324723133972480','259567558'
'612324934577221632','284578412'
'612326033010913280','2542621032'
'612326690929438720','3225965728'
'612326934681403392','3225965728'
'612327853611315200','1359597283'
'612328988929859584','2492252712'
'612329489008336896','246054740'
'612331323559157761','896450509'
'612331727177039872','560842983'
'612332049144352768','2782381487'
'612332888282038276','3162027695'
'612336695091007488','1676872675'
'612336788070354944','2237899424'
'612338421357395968','38608465'
'612338656821518336','3057958492'
'612340451509710849','802991413'
'612342823262793728','2611847784'
'612343043065270272','1566839900'
'612344280112332800','219157306'
'612352553444098048','3107862807'
'612357966625423360','1139969725'
'612360441906495488','563350368'
'612360619061329920','145246802'
'612365502342660096','603033646'
'612365852533506048','603033646'
'612371281342803970','16401979'
'612377206791237632','253557878'
'612384414924951552','2910730265'
'612384813606170624','3102031427'
'612428155589144576','3107862807'
'612440627033317376','1416822786'
'612441060195721216','2462495570'
'612453951066259456','94114246'
'612454897926176768','1861774850'
'612465697315143680','1861774850'
'612466966398398464','249188242'
'612497815449772032','2233576579'
'612516240456859648','1271530148'
'612523353295986688','409474724'
'612558060633071616','1212969708'
'612574525855805440','2859408647'
'612574903934525440','493321524'
'612590079341539328','250341631'
'612591096758181888','2993559267'
'612592089705148418','485331140'
'612594117793574912','565839859'
'612596281920368641','3039896196'
'612597889752129536','1641640656'
'612602206269763584','365102339'
'612602271017381888','2354231598'
'612604383369502720','1861774850'
'612617823437869056','589368561'
'612617921551052800','214457383'
'612618990926602241','3058974485'
'612619975329771526','1337192304'
'612622922549731328','1708572763'
'612637854578122752','429968228'
'612638039949639680','1271371416'
'612645486944620545','1164451808'
'612648522249277440','1139969725'
'612649705735081984','2984859818'
'612649837092335616','371991173'
'612650816676200448','2844598839'
'612651686985863168','903010092'
'612651722494898176','563350368'
'612652379037691904','1633141106'
'612660513516974080','2607374373'
'612661967002710016','351194783'
'612662759768084482','1674041996'
'612665828417372160','24466862'
'612667985828937728','1271390978'
'612676240009379840','965289330'
'612681454321971200','331261146'
'612684624918126596','524682861'
'612684801888403457','2263073004'
'612684899682795523','1074834036'
'612685079127592960','3071979680'
'612685106734436353','584192445'
'612685363019165696','760198933'
'612685760928575488','2300694578'
'612686252383543296','1691923014'
'612688924176158720','326849708'
'612689170536992768','166624915'
'612690057745539072','275169028'
'612690382367916032','56144151'
'612690607463489536','2471616284'
'612707114348363776','504838471'
'612707764289167360','2247819427'
'612708120683544578','2477696432'
'612708128216330240','132790267'
'612708130045186049','151775263'
'612708470211670016','217623972'
'612709592192155648','3236242698'
'612714393369907200','470721301'
'612724523520012293','140503786'
'612724562728493057','921700946'
'612725996312264704','299974782'
'612732644132937728','291907870'
'612736757268922368','1861774850'
'612739574763233280','2467837105'
'612744816724701184','2888871208'
'612759335047950341','26055286'
'612759529269391360','2343640944'
'612760271610843136','1198665356'
'612760667880321024','1861774850'
'612766403574280194','334135935'
'612767657746501632','126914674'
'612767721927929858','714550032'
'612768208370544640','582749766'
'612770714572099584','3076340883'
'612770930910232576','1861774850'
'612771383567884288','148950842'
'612771760476454912','499418035'
'612772972210855936','3294741191'
'612773168923717632','1909941114'
'612773385991507969','2534319429'
'612783134980075520','2194903004'
'612784548540235777','134800264'
'612787772273885184','1707560946'
'612787777869082624','1666139580'
'612791785186820096','320946487'
'612799027617202176','299693451'
'612799049452777472','574822148'
'612799354563362816','1035658568'
'612799555562795008','1051336134'
'612802385803657216','3000274463'
'612802396041936897','3236242698'
'612803556693950464','1694008939'
'612807056454733824','139743047'
'612807673617248256','2497697304'
'612808756133527552','491809208'
'612815214908674048','376950234'
'612819976307617792','327079773'
'612822030698700800','2237972767'
'612823739307134976','610551828'
'612825040594337792','1231641014'
'612832918415757312','2493079022'
'612837996035973120','128346134'
'612844444358803456','1392425184'
'612853787317923844','2443037151'
'612860577124253696','1252797685'
'612861081225183232','1705232923'
'612861209629564928','138176674'
'612864991897722880','2573641800'
'612877951579877376','295311090'
'612878527084408833','222075079'
'612878777396396032','1327394480'
'612880408653492224','1013168353'
'612884040992038912','2571018534'
'612888834406227968','1386573763'
'612891157207629824','434258434'
'612891520136577024','2772117801'
'612893720489426944','2993056635'
'612894411161214976','31090827'
'612894521731489792','368467763'
'612894557936689152','310193556'
'612894577977126912','48027356'
'612894587133251584','390578353'
'612894750040031232','494827281'
'612894772626386944','269027562'
'612894819543851008','494827281'
'612894837201870848','178662127'
'612894896198950912','494827281'
'612895233660067840','2925606923'
'612895352274862080','16201372'
'612895356674686976','3304559836'
'612895665740451840','1018082214'
'612895675035058176','69036854'
'612895724502679552','2909500109'
'612895778005217280','455207166'
'612895844929507328','188808542'
'612896243644284929','280954144'
'612896359931318272','608913011'
'612896394681184257','394557489'
'612896456031248384','2420854337'
'612896744733573121','394557489'
'612897046555717633','2949065723'
'612897171294261248','16221171'
'612897272351846400','225958113'
'612897893897388032','2735552258'
'612898111913127937','43910684'
'612898225230622720','2788768811'
'612898232511954944','3122469585'
'612898286463266816','541856865'
'612898405556310016','301161344'
'612898435281387520','367195856'
'612898871153426432','270355868'
'612899058747899904','193410671'
'612899384578195456','420269580'
'612899480288030720','2891031959'
'612899781417922560','3145196766'
'612899850754105344','84175270'
'612900205973905408','966517219'
'612900265876922368','1004145734'
'612900329005412352','123722684'
'612900446940864512','3312172786'
'612900691980500992','1249933278'
'612901327698440192','191635443'
'612901422795988992','129514240'
'612901472771121152','549367376'
'612901530983886848','2994489059'
'612901618535825408','413938771'
'612901621735931905','31090827'
'612901712626585600','1710354726'
'612901748076888064','494827281'
'612901778800136192','291731178'
'612901845233717248','436040716'
'612901855035703296','39321874'
'612901879497027584','2394458491'
'612901899717578752','2222273254'
'612901901986738176','2227140737'
'612901904083845121','2217606551'
'612901905962958848','2215333630'
'612901908823457792','2219097280'
'612901910954184704','2223293655'
'612901912866746368','2215482939'
'612901915924414465','2224933642'
'612901917434380288','2217520474'
'612901919317569536','2223345981'
'612901921108594689','2222771897'
'612901922979254272','2223581242'
'612901925114085376','2215847031'
'612901926477279233','2224750655'
'612901928511520768','2217030231'
'612901932198330368','2221466152'
'612901937516711936','2213151071'
'612901944483516416','1713259195'
'612901946253414400','2228266235'
'612901946215698432','2214275679'
'612901946408570880','2227076865'
'612901946668638208','2227760242'
'612901946588934146','2189046141'
'612901948518465536','2221059520'
'612901950930038784','2222850533'
'612901951961960448','2433498868'
'612901952423202817','2216500131'
'612901954528804865','2203984360'
'612901956370087936','2225655010'
'612901958131658752','2225859004'
'612901959721332736','2226787324'
'612901961470312448','2223157371'
'612901963403952128','2201632295'
'612901965161312258','2223653345'
'612901967036198912','2225830109'
'612901968923590656','2217959073'
'612901970689441792','2213060361'
'612901972572684288','2226972365'
'612901974619467777','2227255828'
'612901976091693056','2209148620'
'612901978113339392','2219031315'
'612901978448859136','2382580693'
'612901979702980608','2226825448'
'612901981653352448','2238786703'
'612901983289131008','2227390445'
'612901985151422468','2219661813'
'612901986938171396','2419583325'
'612901988913713152','2190437087'
'612901990666928128','2208679151'
'612901992713752577','2219567367'
'612901993971974144','2225849589'
'612901995775553536','2214473632'
'612901997604253696','2206327497'
'612901999508500480','2208813863'
'612902001207148544','2217307234'
'612902002956210176','2227170873'
'612902004629770240','2217982667'
'612902006928183296','2226594064'
'612902008102649856','2227222013'
'612902009855832064','2216948003'
'612902011726467072','2214880349'
'612902013416837125','2225572095'
'612902015115489280','2215346417'
'612902024330371072','2195548631'
'612902029325787136','2214257493'
'612902032135974913','2209136171'
'612902034723897344','2216317377'
'612902035554332672','2223303749'
'612902036971991040','2226947332'
'612902038158991360','2224346291'
'612902040306454528','2225649833'
'612902042634338304','1958335880'
'612902044647567360','1955346140'
'612902047508099072','1659701498'
'612902049454264320','1955700103'
'612902051685601280','1954108520'
'612902053946372096','1959558752'
'612902057368924160','1645963428'
'612902058077913088','44019909'
'612902057930985472','1624903044'
'612902059948441600','1624672466'
'612902062150451201','1573777058'
'612902064880943104','1576523520'
'612902067942719488','1573570512'
'612902069511393280','1583641646'
'612902071851847680','1583731776'
'612902073995124736','1584384019'
'612902076490711040','1609118209'
'612902078227165184','1610844524'
'612902081087737856','1610862955'
'612902082736058368','1610956112'
'612902084875149312','1610928762'
'612902087735689218','1610984443'
'612902089065299968','1611022350'
'612902091338616832','1611066896'
'612902093662236672','1611075998'
'612902096002678784','1611146688'
'612902098213076992','1599768494'
'612902100658470912','1620573614'
'612902102864531456','1620595237'
'612902105158950912','1004862349'
'612902105754406913','1620626209'
'612902108061237248','2203542879'
'612902109655097344','2223322882'
'612902111697702912','2200487709'
'612902114205941760','1624889760'
'612902116877668352','1953226718'
'612902119180382208','1657304888'
'612902120619048960','1662146713'
'612902123282436096','2225484329'
'612902125153095680','2217608061'
'612902127451533312','2219219769'
'612902129657720832','1399839672'
'612902132123987970','2433241720'
'612902133348732928','2433199283'
'612902135768875008','2425552594'
'612902137719164928','2388575375'
'612902139350810624','2419943782'
'612902141582114816','2416933708'
'612902141808742400','3139706949'
'612902143377321984','2419614850'
'612902145264758784','2421935771'
'612902147110277120','2425219708'
'612902149169647616','2429567057'
'612902152265052162','2381863978'
'612902152608944128','2418349055'
'612902154722914304','2431608767'
'612902156559978496','2430440589'
'612902158812340225','2417804051'
'612902160263581696','2427663021'
'612902162104848384','2366679105'
'612902163979763712','2426707337'
'612902166634762240','2366818505'
'612902168174039040','2410050063'
'612902169591726080','2422335256'
'612902171076497408','2383702944'
'612902172880035840','2388011027'
'612902174889119744','2426146469'
'612902177552510977','2410460357'
'612902178907291648','2432837007'
'612902183940390913','2432803648'
'612902185970483200','2417845030'
'612902187895623680','2388760401'
'612902190085115905','2407468063'
'612902192081604608','2396574801'
'612902194585534464','2428964163'
'612902196414251008','2420651296'
'612902206279278592','2227211943'
'612902206384111617','2227820649'
'612902206384181249','2405073591'
'612902206291841024','2219499113'
'612902206409314304','2214037007'
'612902208116404224','2231983598'
'612902210507112448','2216479794'
'612902211958407168','2227174114'
'612902213833195520','2223775797'
'612902215435464704','2226944955'
'612902217276755968','2227147390'
'612902219545849856','3137184165'
'612902222309912576','3136154704'
'612902224134418432','3136579241'
'612902225870872576','2227189821'
'612902227515039744','2227196369'
'612902236578910208','2228445119'
'612902238697078785','2246774312'
'612902331357753344','2798534081'
'612902363179913216','44361937'
'612902465231454208','140404557'
'612902650779172864','2784104921'
'612902729682407424','166385447'
'612902734266679296','270355868'
'612902837631217664','502841281'
'612902889015672832','544363209'
'612902920330289152','270294865'
'612902956627836928','325629895'
'612902973136572416','230760660'
'612902991922761728','2598269617'
'612903055835668480','1205164044'
'612903117508603904','325821801'
'612903125649788930','310752872'
'612903127755325440','1894757778'
'612903129256857600','538155200'
'612903129835634689','1726219272'
'612903133019148288','1848910592'
'612903153730609152','778088228'
'612903219052826624','399950460'
'612903451660582912','183627222'
'612903519868227584','1480215654'
'612903525052317696','1628389874'
'612903531306074113','2529938557'
