tweet_id, user_id
'595936576158474240','2502237553'
'595939101808918528','15648827'
'595939171107282946','1538377147'
'595939263641948160','2836754069'
'595939452096270336','3012015065'
'595939484325163008','42242731'
'595939595692449793','2836778937'
'595939613862047744','121666716'
'595939656627195906','312417931'
'595939668526551040','1710993079'
'595939766362873856','304231246'
'595939803620868097','249410457'
'595939927818444801','2480227946'
'595939985729167361','333835682'
'595940112518619136','1522739484'
'595940381600120833','2846116349'
'595940381767925760','206028992'
'595940702271447040','296972763'
'595940845167206401','2730275580'
'595941066978762752','3152762542'
'595941114802270210','2984919694'
'595941341932064768','118879692'
'595941501944868864','743022403'
'595941829738110976','163569031'
'595942297486790656','553309245'
'595942800174227457','593044799'
'595942924782870528','146239098'
'595943107696467970','3149946855'
'595943384532922368','3131109383'
'595943695905591296','122723784'
'595943911538831361','552197935'
'595944769785712640','2647867828'
'595945410784526336','2772727606'
'595945849139699713','446181650'
'595945864402771968','2404348756'
'595945867003199488','327482833'
'595947079471472640','151543249'
'595947095632289792','15007299'
'595947167895965697','2894718569'
'595947179681808384','1238202162'
'595947765584273408','287259412'
'595947810983411715','364168003'
'595948043041648642','3143991143'
'595948241901891585','135137502'
'595949585538928640','3209666909'
'595949854913794048','251828901'
'595950238440914944','133411809'
'595951093399625728','349216410'
'595951186378891264','2851518785'
'595951247619788800','114505529'
'595951566580011009','276169190'
'595952288058998785','3192725139'
'595952413791625216','1613719542'
'595952990667853824','1684502724'
'595953402808553472','2449831270'
'595953706878771200','2449831270'
'595954021636116480','1039805923'
'595955469551796224','2164426591'
'595956001116966913','2449831270'
'595957595476725761','257057832'
'595957920937975809','264278836'
'595958978867265537','50651755'
'595959075277438976','2189223442'
'595959093732515840','144644046'
'595959346829209602','3063898995'
'595959350671187968','1849580635'
'595959629537914880','3185604684'
'595959883985387520','3177388711'
'595959928646291456','318082541'
'595960494927675392','3063898995'
'595960973455958016','3226063527'
'595961207531646976','3144476315'
'595961237881626624','3144476315'
'595961720981458944','386263999'
'595962123106189312','3070665517'
'595962882640191489','199421449'
'595962899564101632','96839357'
'595967552897056769','1653821096'
'595967554331549698','2798599291'
'595967711580188672','984019800'
'595967714042224641','460860631'
'595968236006543360','2741604028'
'595968389048303617','1250702210'
'595968669311700992','827676234'
'595968669311729664','2239957297'
'595969164033990660','2799003470'
'595969541903130624','933508410'
'595969677978832896','2798970938'
'595969805758369792','933327750'
'595969836825608192','938398262'
'595969953917968384','2800399621'
'595969981671669761','2800321856'
'595970235687161856','215728825'
'595970338309025792','2800399621'
'595970341542985728','459565277'
'595970342398664704','459565277'
'595970502448943104','953859428'
'595970544337555458','924418520'
'595970545461686272','924418520'
'595970594774089729','944216766'
'595970658493976576','2169121008'
'595970660582760449','2169121008'
'595970679922524160','2799084205'
'595970789507203072','321774529'
'595970791625359360','3217396372'
'595970825758572545','350650284'
'595970832452755457','933424016'
'595970833501282304','350651138'
'595970833551597568','933424016'
'595970897690910721','2655611237'
'595970929991274496','373194022'
'595970930196795393','1479597504'
'595971014233825281','3213066185'
'595971028599361536','2722208827'
'595971195373129728','2799031224'
'595971452366618624','3147388226'
'595971505013575680','53519151'
'595971585879711744','459565277'
'595971862288592896','925974481'
'595971875328634880','3182172611'
'595971909382217728','243735992'
'595972043390201856','1191549536'
'595972302543683584','319858660'
'595972308981948416','319821887'
'595972316670066688','319826063'
'595972320637882368','325914802'
'595972328812638208','319825576'
'595972344230862849','350653319'
'595973003533537280','2655611237'
'595973138980175872','373194022'
'595973141224099841','373194022'
'595973321939783680','55094911'
'595973485677121536','1374885890'
'595973746810171393','2800406330'
'595973753164734465','3217455635'
'595973811104800768','239432588'
'595974006903177216','3063898995'
'595974122120830976','1397509388'
'595974229780074496','2800321856'
'595974611147194370','2799082897'
'595976058043768832','953859428'
'595976146237452288','944216766'
'595976433668902912','1397509388'
'595976447040303104','1397509388'
'595976542351667200','1397509388'
'595976666205298690','1026673237'
'595976853967470593','350650284'
'595976864260300800','319826708'
'595977022284898304','1026673237'
'595977111539621888','378961091'
'595977380474318849','2499422425'
'595978050791178240','1344495696'
'595978347047428096','319858660'
'595978374247481345','325914802'
'595978857984839680','2798986795'
'595978865450688512','2798969768'
'595979271782408195','258562945'
'595980933448216576','213136731'
'595980986493448192','2800399621'
'595981691719553024','2800417555'
'595982001343111168','3110262457'
'595982731869290496','2846956594'
'595982754610819072','3037035135'
'595983406204321796','1855507116'
'595983877442641920','498315515'
'595983878566727680','920192246'
'595984008250458112','498266302'
'595984391526027265','319821887'
'595984648783560704','2799084205'
'595984653061783552','2799084205'
'595984678345015296','2799003470'
'595984680098234368','2799003470'
'595984929340678144','2823737980'
'595985148681793536','2742981108'
'595985438990438400','2798970938'
'595985442559774720','2798970938'
'595985574739234816','101886718'
'595985768419590146','938398262'
'595985947080183808','933327750'
'595986123635236864','599464995'
'595986959572447232','2799031224'
'595986961430523905','2799031224'
'595987092578168832','608062205'
'595987198983479297','413981468'
'595987409592045568','319826063'
'595987864497696768','600619967'
'595988930052411392','350648981'
'595989086172745728','15007299'
'595989218247094274','2800417555'
'595989219966779392','2800417555'
'595989220688269312','373194022'
'595989301806157825','253628616'
'595990066591236096','2799082897'
'595990592343187456','2655611237'
'595991969190522882','350650284'
'595992077076312064','266774055'
'595993335233294337','60228470'
'595993467874062336','319826063'
'595994280684036096','2653858370'
'595994552214904832','265541737'
'595994553565470720','49339195'
'595994683966230528','139866115'
'595994700420485121','278070322'
'595995007804436482','319826708'
'595995235961982978','599464995'
'595996040693592064','2800459669'
'595996163477745666','1479869312'
'595998056190967808','350653793'
'595998447989354496','2655611237'
'595998990887493632','2478936762'
'595999636738936832','424240138'
'596001354205646848','292481120'
'596001929303461888','2855812950'
'596002503910674432','319858660'
'596003319841185792','306208484'
'596003591246237696','924418520'
'596004028238147585','350648981'
'596004314662961153','373194022'
'596004560700846080','3036988605'
'596004841240989696','1315386637'
'596005761500782592','3148932425'
'596008393917227008','2525848868'
'596009078905769984','3057958492'
'596009238071222273','432056690'
'596010303273447425','2843707347'
'596013156889157632','1397509388'
'596014418284171265','3022401545'
'596015539505397760','229468495'
'596015673853227008','222502391'
'596016571891453952','234068714'
'596017414594273280','3163337685'
'596017605065965568','319858660'
'596017617573421056','319826063'
'596017983857786880','3186412617'
'596018070038192129','1625045202'
'596018432853843970','336839304'
'596018464088793088','924418520'
'596018620905435136','154221419'
'596020253324369921','971239256'
'596020257233448960','3232949063'
'596020626172686336','351250083'
'596020784595922944','3037035135'
'596021584101511168','3148932425'
'596021623062298625','920192246'
'596021623355887616','498315515'
'596021622831591424','498266302'
'596021755170422784','396978805'
'596022191331901441','760198933'
'596023555256627200','3207374560'
'596023844797710336','2642513337'
'596023934245560322','71739028'
'596024868371562496','235862719'
'596025191173611520','319826708'
'596028021032800257','199421449'
'596028206043496448','350653793'
'596028836388679680','3165309717'
'596028936368324608','2616505464'
'596030113654931456','803935122'
'596030310548185089','1174142186'
'596034042484654081','3209666909'
'596038469224255488','2236519183'
'596040304744103937','3143007251'
'596040728276406272','3165309717'
'596040931368902656','3214643944'
'596041470789816320','2814613774'
'596042404018294784','2799045217'
'596043244431089664','3092383162'
'596044117026574336','523944348'
'596045198356021248','459565277'
'596045791581622273','15648827'
'596045889870790656','494538758'
'596045895361134592','144654367'
'596045948805087233','465779996'
'596045978114883584','345664061'
'596045978915995648','1538377147'
'596046200681271297','200757240'
'596046219773775872','41764563'
'596046307904499713','3021690290'
'596046356298506240','3163769355'
'596046397767548928','3231935314'
'596046430822932480','2836754069'
'596046549827846145','506410565'
'596046567921987584','1522739484'
'596046657042653184','593044799'
'596046657566986242','3209048067'
'596046738235854848','2519567960'
'596046741910216704','1371965832'
'596046879571333120','3228991834'
'596046984550711297','827676234'
'596046984542343172','2239957297'
'596046998735867904','126085029'
'596047099642314752','304231246'
'596047424847781888','1469022594'
'596047698068774913','2673271379'
'596047812514750464','3143124063'
'596048048184270848','2846116349'
'596048102030729216','199421449'
'596048180929634304','617790033'
'596048516289581056','862762368'
'596048595721256960','3086144009'
'596049323772743680','3163669750'
'596049430337454080','606497569'
'596049592195653633','317522238'
