tweet_id, user_id
'613645098094579712','2151793932'
'613649355652919296','160182455'
'613665116744220672','2964235037'
'613666236778586112','149413707'
'613667244632088576','367636613'
'613668182566567936','3164743186'
'613669148946731008','1861774850'
'613671391720828928','128350106'
'613675993182547968','355578753'
'613676854008942592','72976783'
'613679662011551746','296089160'
'613680521986617344','3066355505'
'613680728421859328','95074639'
'613683058781368320','531615634'
'613684684581679104','284614660'
'613686259760910336','223584838'
'613686467211194368','1438897758'
'613687536939061248','3315950847'
'613688204559056896','602236236'
'613688273144279041','127719963'
'613688414496522241','1076725740'
'613689315479064580','1676488944'
'613691562812383232','3315950847'
'613693141338599424','703249305'
'613694318449135616','1637063466'
'613694912509313024','313348002'
'613695410692034560','391723146'
'613699555322826753','41414077'
'613699812605710338','16479071'
'613699829709942784','807494052'
'613700427247325184','313348002'
'613700607753359360','80194312'
'613701358932221952','234087487'
'613703205076111360','382345557'
'613705543853711361','3325744073'
'613707473028009984','69177268'
'613707511795945473','116272360'
'613708148029980672','88083654'
'613709592623751168','284614660'
'613710700339335168','372774269'
'613712658475405312','3315950847'
'613713209128685568','3159905406'
'613715732002570240','2803901915'
'613720948957523968','1344815784'
'613723991270903808','1329980952'
'613724578313973760','1422199393'
'613725595390754817','176538320'
'613725939692781568','1360422710'
'613729029762494464','475355532'
'613730017386831872','558748896'
'613732198571732992','2208663482'
'613733728691617792','3166589291'
'613739898743468032','537338312'
'613743981030174720','3062946770'
'613748186017079296','241301449'
'613751437907087360','1059506833'
'613751952938303488','1660632919'
'613754401421979648','156706376'
'613759474852077569','235456928'
'613759689575297029','3029015991'
'613761230474473472','1059506833'
'613761332651892736','251921803'
'613762314593009665','113964621'
'613762928324538368','202717951'
'613763520807743488','1861774850'
'613763612264525824','122840266'
'613763621366165504','384519321'
'613763624264462336','125208541'
'613763735837147136','166832128'
'613764927837315073','2203564380'
'613766110345863168','2363005820'
'613768847112310786','401023883'
'613774381588840448','2492169973'
'613779384751783936','284614660'
'613780442899218432','607592929'
'613782397264510976','478738081'
'613784371695214596','80981270'
'613791973426790401','974394236'
'613792767588892673','1328698830'
'613797953069694977','202499566'
'613798203364876289','3315950847'
'613799105765240832','154288353'
'613800774976569347','769579399'
'613801315613974528','3048161733'
'613804048630853632','1113436326'
'613805832581607424','182197690'
'613806503183675393','1139969725'
'613806988770824192','149210789'
'613807124360110080','563350368'
'613807181918543873','101248585'
'613807225543467008','158016711'
'613807475729563648','2738340163'
'613808181911928833','1113436326'
'613808196554227712','423062996'
'613808237410914305','158016711'
'613808784348200960','534723574'
'613809163911733248','3237376575'
'613810638020845568','1222746836'
'613811336385024000','1861774850'
'613812888202014720','183661512'
'613813717118152705','1226196385'
'613821098531115008','16267514'
'613821545970937856','84145015'
'613822504428290049','3326648488'
'613823068478283778','170703235'
'613823264192901121','2806150862'
'613825467909599236','211011457'
'613826046136295424','2983149315'
'613826842533994496','1087610940'
'613827381598552064','371991173'
'613829350408847361','86017565'
'613829516524449792','1849064682'
'613831162201554944','2242714668'
'613831355923738624','287020713'
'613836023932563456','1523149266'
'613837067387334656','1300848439'
'613837561761501184','2977978180'
'613837565158891520','3014153003'
'613838672941727745','626510718'
'613838825379344384','3337629268'
'613839379501592577','297399788'
'613842149566738432','3120303897'
'613842267850309632','138832779'
'613842646012981248','557733045'
'613845138360639488','1380582319'
'613845371975008256','1059506833'
'613845406884196352','3234060686'
'613845452514021376','2818752943'
'613845650988494848','156706376'
'613845660085940224','156706376'
'613845770471632896','2790035394'
'613846662549798912','3174415023'
'613847584424206336','3156827295'
'613847637301796864','111700404'
'613848573692784640','138832779'
'613848991822966788','143439935'
'613849005920022529','143439935'
'613849124136448002','3315950847'
'613849514680651776','1061561628'
'613855584731963392','510395219'
'613855650850992128','882171722'
'613855874034106368','57965104'
'613855892782620672','2881558097'
'613855948688519168','596349383'
'613856008444751872','2881558097'
'613856802241953792','186628077'
'613856880000151553','394806750'
'613857103233597440','1725716167'
'613857587499503616','1862827890'
'613857610014552064','281579073'
'613857728621072384','1688523024'
'613858454210510848','518052177'
'613859176872345600','271274380'
'613859415222042624','118809132'
'613859445613953024','341114559'
'613859635750117376','178362805'
'613860204258697216','248931000'
'613860498157776896','2189189411'
'613862942866456576','466261241'
'613865740807110657','256944893'
'613865761820569600','247756715'
'613865787636494337','3155092799'
'613867693133971456','2322971016'
'613867775749156864','277056917'
'613869995722960896','139233488'
'613870227672178690','3120303897'
'613874251993645056','1861774850'
'613874655443562496','142744172'
'613875247423582208','199043278'
'613875868511899648','596995458'
'613879001875148802','3308795393'
'613879692639236096','142851028'
'613879948743417856','3157825889'
'613880508959850496','387051339'
'613885537783574528','2337043819'
'613885730532798464','596995458'
'613886935296278528','2375764478'
'613886984663244800','127963449'
'613887032767574016','3156175979'
'613890750942593024','2648264612'
'613893252605968385','876284012'
'613899502504812544','2307064164'
'613904046500499457','147641218'
'613904312272617472','147641218'
'613909095247163393','260890311'
'613912781696339968','180266790'
'613913201416142848','164759059'
'613913277555347456','104999791'
'613913701645578240','3072089467'
'613913819895574528','494217350'
'613915100823601152','1571242735'
'613919027577032704','2612673844'
'613927704199581696','1370213964'
'613932238175109120','2370842564'
'613935528015175680','2243137844'
'613941457322315776','284614660'
'613944324296982528','3315950847'
'613966723604172800','2579297636'
'613988949225291776','2242828489'
'613989643185451008','2712723874'
'614004374633889792','93413114'
'614008241719246848','3299856952'
'614009864503840768','123676562'
'614013257226039296','242320794'
'614015560972677120','284614660'
