tweet_id, user_id
'614153863654952960','2715736038'
'614154039002009600','2273424667'
'614156245319221248','345028895'
'614158731685822464','2355823374'
'614163305993781249','2334443465'
'614165954864521216','3066557866'
'614169066358579200','288851061'
'614169070636765184','68067719'
'614170570649899008','2413288148'
'614171739489202177','144644046'
'614172329875148800','143603635'
'614172748089294848','989557256'
'614173496223100929','1934558305'
'614178281131274240','113718371'
'614179347386232832','113718371'
'614179508514607104','2951843315'
'614179743164944385','826205455'
'614179804980621312','113718371'
'614180717673738240','113718371'
'614181114341642240','2449961150'
'614181328955777028','2951843315'
'614181692035739648','243219805'
'614181766430105601','3040544222'
'614182037134643200','113718371'
'614182038028066816','345067772'
'614182130546003968','345067772'
'614183009290440705','2804628678'
'614184663389634560','174942941'
'614185517924663296','2449961150'
'614185607569481728','113728740'
'614185853192118272','113728740'
'614187856697892864','2305177819'
'614188456479211520','540743039'
'614188919928823808','2363005820'
'614189018977337344','1859185286'
'614190360257011714','1005471517'
'614190663308050432','71274923'
'614190819545874432','270706944'
'614191204377432064','71274923'
'614191344282652673','183607782'
'614191799180128256','2324030504'
'614192273853673472','2951843315'
'614192342128574464','83849646'
'614193180548943872','1692189252'
'614194435903979521','259827615'
'614194786573152256','139481571'
'614198037418778628','1969442726'
'614199037156175873','1350404346'
'614199228697591808','299907895'
'614199232602505216','1337819912'
'614199292815896576','870021948'
'614199304308269056','1355139529'
'614199518460907520','14617690'
'614199529706024960','540030191'
'614199674296250368','1891805856'
'614199986289537024','2196308659'
'614200050428837888','236123124'
'614200066845319168','1676255904'
'614200140572807168','134676919'
'614200187343519744','210863178'
'614200316179910656','1976371567'
'614200336652324864','2825107731'
'614200477987663872','134676919'
'614200710251606017','151955479'
'614200721391636480','455776235'
'614200916871352320','1579024471'
'614201897482866688','1048461277'
'614202215092215808','94356084'
'614202363264520192','863291767'
'614203053995069441','1308314996'
'614203195762573316','209073073'
'614203253333585921','3049952641'
'614203654401355780','269227013'
'614205785699155969','86427257'
'614206784358744064','487951161'
'614207133698158592','197489255'
'614207209447276544','108185785'
'614207250723393536','93427323'
'614207679762964480','64802987'
'614207885359366146','36701257'
'614208173856063488','252876783'
'614208290705305600','1270957454'
'614208480300433409','725226439'
'614208718578843648','1436165160'
'614209950634610689','113718371'
'614209954271100928','113718371'
'614210901399457792','52870780'
'614211759474388992','113728740'
'614212414364631040','71806873'
'614213434691964928','349336084'
'614213493236043776','46492871'
'614213790410911750','551194080'
'614214785215893504','201677439'
'614214944695930880','551041357'
'614215342685093888','134676919'
'614215640430288897','202922634'
'614216623474388992','186506064'
'614216938642911232','279316472'
'614216943625760768','279316472'
'614219120368832512','1571862234'
'614220542405660672','937639495'
'614221446089453568','3255221609'
'614221720623390720','1270737830'
'614222014476369922','826205455'
'614222567084326912','826205455'
'614224250715639808','60697400'
'614224919090593794','826205455'
'614225555668500480','68961687'
'614225724896112641','418230500'
'614225872992763904','482499286'
'614226927398846469','2582703997'
'614227060064677888','105833457'
'614227108529881088','195889591'
'614227115165229056','457903915'
'614228573956628480','229443774'
'614230138826457088','993675805'
'614231540759838720','248054218'
'614231783035383808','192029151'
'614233624515346436','826205455'
'614234482644774912','133089526'
'614239571522547712','3339905633'
'614240566071697408','2444511354'
'614240879948210176','428691458'
'614241671144996865','1861774850'
'614241718154756097','818858960'
'614243416159842304','441399258'
'614243972303724544','1139969725'
'614244068353265664','597725758'
'614246030369030145','143894000'
'614246547199557632','3325765979'
'614246632289370112','2818691638'
'614247745361182721','189528851'
'614248989463064583','371991173'
'614249080735297536','133719889'
'614251174871597056','196053344'
'614251779820228608','2680006481'
'614254157147598848','244770668'
'614256789761196032','863326472'
'614256894019026944','937639495'
'614257492747489280','136486121'
'614260616786759680','2278219424'
'614262602605162500','2500425240'
'614263290496176128','1242192223'
'614265772118929409','2705345486'
'614267396774342656','2565626468'
'614267398590435330','2565626468'
'614272945402347520','409563511'
'614276504546095104','249887657'
'614277129883230208','236647946'
'614278243768762369','2296737168'
'614279769883082752','569616009'
'614282508738404352','1689977058'
'614284799927259136','2657882517'
'614287084497580032','14344367'
'614328345078177793','1271543738'
'614344694261133312','115627729'
'614351218765336576','2217648623'
'614362586608480256','1729418294'
'614378996994863104','2269448959'
'614384339464404992','1231412360'
'614388162421522432','1674234684'
'614396556943458304','2249484038'
'614400018259144705','170158526'
'614402732829618176','1861774850'
'614406152546320384','319189028'
'614406792769052672','319189028'
'614407241719017473','826205455'
'614411747483648000','2389400178'
'614412115403784192','144644046'
'614414857748746241','106487410'
'614418961422225408','1635901754'
'614421748667297792','2284053510'
'614421808125739008','482499286'
'614423818627461120','3007398768'
'614424334145351681','1154292919'
'614426017567010816','57733277'
'614426076320768000','117260155'
'614426387575910401','1154292919'
'614426725204774912','3069789071'
'614427708290805760','575391112'
'614429240176590852','2296737168'
'614433377417080832','113728740'
'614439702603673601','221180352'
'614439855532195840','138135889'
'614440392004632577','109085094'
'614441876884688897','2284080564'
'614442370000658432','836898079'
'614442643410558977','78779092'
'614442862994948096','110662103'
'614443972694573057','2248525465'
'614444506033876992','365791340'
'614445137842860032','365791340'
'614445148961816578','923089340'
'614445156066918400','920656081'
'614445157161631744','1523346625'
'614445160366108673','925246842'
'614445213050896386','1941948253'
'614446049806041088','96887862'
'614446248205099008','1539919280'
'614446265313665027','1228478143'
'614446471937568768','2169384342'
'614448640329936897','112002619'
'614448814804570112','3071861116'
'614449568852213762','2168883938'
'614449726314946560','155030241'
'614449895907426304','229959386'
'614450611782705152','731053764'
'614450707106697217','3032025524'
'614450917371432960','2273277302'
'614452672863805440','3313778566'
'614452827931303936','2951205979'
'614453347207221252','199043278'
'614453450710122497','2492169973'
'614453474898673665','1109671987'
'614453901715206144','139715328'
'614454538389573632','68044616'
'614454603791368193','2899615982'
'614457121242021888','1061561628'
'614457425295491072','142103309'
'614457937172537344','2853435274'
'614459926350532610','222823418'
'614460207071162371','121927395'
'614460217456091136','96867350'
'614460338084446208','121927395'
'614460452001742848','121927395'
'614460560239947777','154578026'
'614460998351720448','569239941'
'614461247568916481','121927395'
'614461487390834688','1901301656'
'614461566113722368','325118163'
'614462258408747009','105889369'
'614462493184892928','584944389'
'614462923025608704','55664473'
'614464588273295360','220210166'
'614464641624838144','116484578'
'614464736516808704','1276092806'
'614465440333623296','79566319'
'614467621308755968','3170472916'
'614471271783469057','1226196385'
'614471890590154752','1424477713'
'614473596119969792','280510672'
'614474256534081536','1283948678'
'614474657278873600','260533472'
'614475458898477056','2236982100'
'614476774836207616','217244240'
'614477062322020352','2155432297'
'614478982071877632','1716360103'
'614479409467293696','126643849'
'614485830468546561','183607782'
'614485896130351104','355956811'
'614486166570729472','901560427'
'614486448662794240','741441464'
'614486905426722816','126465310'
'614487202089816064','3107862807'
'614489461989060608','2275015938'
'614489796812083200','169338249'
'614490269912842241','28084079'
'614490474649260032','270412454'
'614492979202535425','213034709'
'614494908901138432','3107862807'
'614495342810296320','2344308606'
'614495364712951808','1692189252'
'614495959251353600','2730856208'
'614500101789229056','130503358'
'614505463317708800','283737787'
'614505652073955328','1529313181'
'614507354470633473','181354522'
'614511963050262528','2361587977'
'614513345077510144','129508158'
'614514844801216513','184864453'
'614514861758791680','2327721223'
'614515985379295232','1183083146'
'614516218012299264','2296737168'
'614517697326546944','1342598208'
'614517927329533953','1663869716'
'614525322168508416','49116359'
'614525466662318080','87449171'
'614525930074152961','1474892611'
'614526196869525505','1275345877'
'614530021965737984','2528456352'
'614530183723393024','504066884'
'614534778545664000','83669570'
'614534977758359553','2203564380'
'614536204390895616','2289850584'
'614538631257137152','1861774850'
'614540429229428736','1382547068'
'614556493573042176','104523638'
'614557315631587329','1393318602'
'614559818540556288','2764423595'
'614560026196217856','2394825743'
'614565906799292416','534363623'
'614565987854209024','2362863018'
'614567918836146176','96867350'
'614567974008193024','177426545'
'614568120360038400','2823437968'
'614568132900954113','1424477713'
'614568460463550464','250319901'
'614568568575905792','314220901'
'614568825380544512','2207900183'
'614568915012710401','3327958473'
'614569234497204226','177108294'
'614569361005760517','78779092'
'614572849836240896','910761589'
'614572873160740864','101095846'
'614575064818843648','3342259654'
'614577623444889600','248931000'
'614578235108626432','3245296883'
'614578894025453568','1861774850'
'614581946367246336','171097245'
'614584529819422720','1071624907'
'614584639525646336','197183631'
'614585185749893124','204406337'
'614586111374004224','62561317'
'614586683288354818','1679520768'
'614587506965790720','147071460'
'614589243843870722','202495616'
'614594828651917314','3007398768'
'614605394275659776','2571018534'
'614606146284826624','67774864'
'614606761853456384','2534659396'
'614607418920669185','284614660'
'614608376958447617','3315950847'
'614610464937496576','2242970976'
'614610490300493826','526006550'
'614611601115750400','48775310'
'614613884868132864','50130973'
'614615666595921920','2977978180'
'614615670022610944','3014153003'
'614616286249795584','136480019'
'614619301773996032','2242828489'
'614629765169983489','1689167695'
'614632075761594368','283812317'
'614633806218203136','2594992765'
'614639422315864065','1061318209'
'614649872331972608','2382801570'
'614657108475314176','346142071'
'614670186193489921','2176154170'
'614673074408046592','2583705270'
'614673125968642048','2302627548'
'614674218593218560','2302627548'
'614674343176441856','780150715'
'614674348914245632','780157394'
'614674349216305153','1606533762'
'614674355444842496','1645874335'
'614674360364707840','1645823610'
'614674367616671744','1645888027'
'614674370749829121','1645868798'
'614674376370225152','1645899883'
'614674382128984064','1645995577'
'614674389435441152','1645999693'
'614674413561090048','2259197286'
'614674415905669120','860650242'
'614674417784741888','2259197286'
'614674534801649665','2416045898'
'614674535229452288','1588836115'
'614674536076677120','2510666204'
'614674536177405952','1588836115'
'614674536823324672','1588836115'
'614674536735215616','733320223'
'614674537444044800','1588836115'
'614674540329725952','1353149138'
'614674540451368960','733320223'
'614674544201076736','733320223'
'614674575243128832','1588836115'
'614674690599055360','733320223'
'614674695070191616','733320223'
'614675590814298112','1598799176'
'614679981189304322','41929478'
'614680420504854528','64412029'
'614681333655302144','38687143'
'614682903717347328','294421325'
'614682934864293888','106330452'
'614684065095028736','524785570'
'614684067905142784','1573549436'
'614684089614897152','2342120742'
'614684095969234944','756355634'
'614684102264926208','2361531032'
'614684122821234688','456969538'
'614684139313205248','2492078744'
'614684147571822592','2738371416'
'614684156446937089','2898265791'
'614684173521915908','380858150'
'614684181847605248','2342058296'
'614684230749044736','2211312625'
'614684238894383104','2692427888'
'614684353759567872','71513191'
'614684362110414848','3069771982'
'614684371094601728','2924042631'
'614684379541975041','3020403309'
'614684388064800768','3270434915'
'614684408373641216','2345783846'
'614686443605135360','2537228783'
'614686448747331584','369242240'
'614686451150647297','255330052'
'614686454556459008','2292830931'
'614686605018836992','117524881'
'614687243878445056','3000274463'
'614688068461662208','2219503239'
'614690762794504192','3000274463'
'614691140441387008','151775263'
'614691405609463808','1271371416'
'614691563713744896','106330452'
'614691680609042432','3096963643'
'614692701997502464','2661719278'
'614695084584529920','2993559267'
'614695188213202944','564273402'
'614698945722224640','1959799298'
'614698946024214528','485677339'
