tweet_id, user_id
'615523468294103040','1250400500'
'615523811795070976','3107862807'
'615524222841036800','190804232'
'615524243468587009','190804232'
'615525012766765056','351966298'
'615529175135354880','584192445'
'615529338142748672','292942660'
'615529441733832705','2519464069'
'615529489821495296','339998952'
'615529675368984577','175517640'
'615529868642533377','95945844'
'615531027683897344','809919043'
'615531508569350145','504838471'
'615531704405655552','254530337'
'615531937646546944','500402756'
'615532007032885249','364521977'
'615532266878566400','250337291'
'615532479085215744','2572641382'
'615532711654981632','296363393'
'615534089714667520','3128142569'
'615534091690209280','3128142569'
'615534105627873281','263355441'
'615534635158781952','2221863364'
'615534812963688448','361357299'
'615537556080492548','3096963643'
'615543486968918017','183522867'
'615544847303315456','65549291'
'615544927548755968','630793810'
'615544987917361152','3053504698'
'615545026609836032','2260534220'
'615545100668637184','3336351010'
'615545205379481600','1134188052'
'615545260979167232','1134188052'
'615545341191057408','1451671098'
'615545721174028288','3345324400'
'615545740635598848','126761703'
'615546051773243392','3342918471'
'615546382255063040','2518285126'
'615546624190881792','2604323714'
'615546659716624384','2604323714'
'615546722400518144','97118048'
'615546934296645633','3054808279'
'615546953569599489','275751740'
'615548904646549504','3084611993'
'615550962644742144','1689977058'
'615551509158359040','1723339351'
'615552189998759936','191660831'
'615552555674955776','3297910348'
'615552571483271168','2997910381'
'615552887826067456','180872280'
'615553942613848064','35160657'
'615554037006630912','3348147251'
'615554279336771584','489772655'
'615554498539487232','2839244819'
'615557174627041284','169166594'
'615561879507697664','398875471'
'615561991550300160','2216330584'
'615562001503293440','2161582302'
'615562034093105152','1411108560'
'615563608819281920','584192445'
'615563644995174400','78207581'
'615563644533805056','572952278'
'615563664301502464','2987291181'
'615564360660840448','991928660'
'615565950876782592','117524881'
'615565950864240640','165101694'
'615566167856521217','2548120279'
'615566168812818432','118790290'
'615566330373242880','1845682267'
'615566900555292672','3057051903'
'615567831430606848','2244318583'
'615568031822053376','2369529930'
'615568032878866432','928491391'
'615568282628804608','284614660'
'615568778085052416','2736816628'
'615568846452326400','2993559267'
'615568870548484096','2434125131'
'615569289580572673','3315950847'
'615569305225326593','1263587126'
'615569350309900289','526006550'
'615569741260795904','142016563'
'615570369471234049','394414154'
'615570644328169472','181679670'
'615570650531364864','3257072150'
'615572084601847808','77546192'
'615573660661882880','326849708'
'615575571708428288','132790267'
'615575576146014208','2905539502'
'615575580810063872','151775263'
'615576520757633024','2157820969'
'615576628278603776','1112653124'
'615576708142469121','142844872'
'615576857367420929','1729386960'
'615576866439725057','3234060686'
'615578023702712321','2984859818'
'615578125955657728','91639646'
'615578905928462337','82795832'
