222G2PJWTMOVROYR2PYT33LTAM	BLANCO	294:1 351:2 759:1 972:1 1100:5 1835:1 1874:4 2611:3 2666:1 2710:1 2772:1 2775:2 2778:1 2782:1 2799:1 2806:1 2814:1 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	1849:1 2027:1 
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	834:8 1550:2 1968:5 2480:1 2873:1 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	
223SQNC7E242OON6BTKFUKC2TI	BLANCO	884:1 1410:1 2152:1 2611:1 2710:1 3100:1 3121:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	367:1 479:1 494:1 884:2 1550:1 1874:1 1968:10 2611:4 2637:2 3121:1 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	
22743BP5PGMW35VYYULDKJGILQ	BLANCO	
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	244:2 507:1 816:2 884:1 951:4 974:2 1372:1 1376:1 1874:4 2611:3 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	123:1 228:1 507:4 1100:5 1550:1 1874:12 2232:1 2347:1 2480:7 2611:1 2855:1 2881:1 3132:1 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	494:1 686:1 1874:1 2471:1 2568:1 3115:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	139:1 156:1 244:2 479:1 507:2 793:1 841:1 1009:2 1027:2 1410:1 1550:2 1626:1 1874:2 2156:1 2421:3 2480:1 2611:2 3115:1 3132:1 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	884:1 962:1 1100:2 1874:2 1968:1 2480:2 2666:1 2930:1 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	1263:1 2362:1 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	479:2 1100:1 1874:4 2475:1 2611:3 2867:2 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	834:1 1100:2 1874:2 1968:1 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	80:1 123:1 156:1 479:1 494:1 507:1 841:1 962:2 972:2 1100:1 1297:2 1722:1 1782:1 1874:7 1968:5 2111:1 2217:1 2611:4 2666:2 2710:2 2841:1 2855:1 2867:1 2881:1 3077:1 3100:1 3132:2 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	64:1 80:2 157:1 228:3 626:1 630:1 1049:1 1100:1 1375:1 1410:1 1874:9 2066:2 2119:1 2191:2 2611:9 2666:1 2710:1 2861:1 3062:1 3132:1 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	244:1 414:2 475:1 793:2 884:6 899:4 1032:4 1665:4 1874:5 2568:1 2731:1 2733:1 3100:1 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	
243SABQBHAYZVG422IS74RSAA4	BLANCO	1874:4 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	69:1 156:1 228:4 244:1 303:1 494:1 816:1 1265:2 1605:1 1874:10 2362:1 2480:1 2855:1 2867:1 3100:1 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	80:1 804:1 992:1 1550:1 2153:1 
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	1100:1 1442:1 1874:2 1937:1 2611:3 3100:4 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	440:1 686:1 972:1 1084:1 1217:1 1763:1 2509:1 2529:1 2611:3 2665:1 2666:2 3132:1 
24N7NHH7T7NHZ2IPF3R2OR54BQ	BLANCO	244:2 455:4 456:2 507:39 530:1 541:1 543:1 551:1 611:2 612:1 613:1 626:2 759:4 1032:6 1550:1 1835:2 1874:46 1962:1 2101:1 2611:11 2637:1 2799:2 3100:4 3121:2 3132:5 3156:2 
24PHJDHNBBLPA435IUVQDGV2PY	BLANCO	3062:1 
24SL3XKFMK2IQY4E7CTCLJU4LA	BLANCO	251:1 485:1 962:1 992:1 1100:1 1550:1 1874:1 2389:2 2421:3 2480:1 2637:1 2881:2 2934:1 3132:1 
24TOJ3XENYCRXHYDR6RY42HKOU	ASIÁTICOS	80:1 319:1 962:2 1874:3 
24VBP2ULAUIWVFOE45ERXP52FU	BLANCO	479:1 
25DEMVKI2CDQIAPXOXI6Y52EQY	BLANCO	80:1 123:1 244:6 251:2 455:2 494:3 507:1 962:2 972:1 1066:1 1100:7 1535:1 1849:2 1874:20 1921:1 2611:6 2666:1 2710:1 2855:2 2934:1 3132:5 
25DJYOTX2AEV5YACHXWGQ4ME74	BLANCO	190:1 455:1 1100:1 2855:1 2881:1 
25I6VK5T3MW7NIUOHRSW7QHRVQ	ARÁBICOS	507:2 793:1 804:1 1032:1 1550:1 1874:1 2855:1 2867:1 2934:1 
25M5K7KDJRZCVS5WT6ACHK42AY	AFROAMERICANO	793:1 1874:2 1937:1 3115:1 
25NK7F4VTNXDHTHFYH2656XJSY	BLANCO	
25P5R63DTE56JEKJINRMGPLHAI	BLANCO	284:1 992:1 1100:2 1874:6 2611:2 2637:1 2710:3 2881:1 3078:1 
25VPOOA2OOSPQSLM3U6ZPQRQP4	AFROAMERICANO	1100:1 
2623NLZGELU7A6RN3KCJ3H7BVA	BLANCO	244:1 686:1 1100:1 2611:1 
264VH2V56YDXK3MYRLUNAWM44M	AFROAMERICANO	69:1 88:1 139:2 244:1 295:1 463:2 475:1 479:1 507:1 962:1 1100:2 1217:1 1874:4 2480:3 2553:1 2608:1 2611:1 3100:1 3115:5 3116:1 3132:1 
265WKNE2MCCKH6GETRBKE63JOQ	BLANCO	779:2 2215:1 2216:1 2568:2 
266ZQVIHCRGIXGQHLKS4Q25UAY	BRASILEÑOS	1100:7 1228:2 1251:1 1872:1 1874:1 1944:1 2022:1 2066:1 2289:1 2389:1 2568:1 2710:1 3100:1 3113:1 3115:2 3121:1 3274:1 
26BMNV4YHSZWBZLOGSZ23VG4CU	BLANCO	15:1 69:1 123:1 251:1 771:1 1550:2 1874:1 2855:2 
26GOYJ4LDDP7CU7JRALXBCIO6E	BLANCO	
26IIE2JLC6DN7TF3JHACIGSQ4I	BLANCO	72:1 156:1 479:1 485:1 816:1 962:1 1100:1 1297:2 1550:1 2480:1 2611:2 3115:2 3132:3 
26LB3IGR6UOXOQBHHOG2ST6XRE	AFROAMERICANO	962:1 992:1 1100:1 1874:8 2329:3 2637:1 
26SYNV7KEAK5NBWO3IDMXO4QNA	BLANCO	962:1 2666:1 
26XVFS2YKGJEKE7RSGBBFWF5K4	ASIÁTICOS	19:1 123:1 162:2 193:2 214:1 244:1 284:1 287:1 351:2 507:1 667:1 771:5 793:1 834:8 884:6 1100:8 1494:1 1497:1 1533:2 1550:10 1723:2 1740:1 1874:36 1885:2 1968:2 2271:2 2272:3 2492:1 2568:5 2575:2 2588:1 2611:8 2737:2 2855:4 2873:1 2934:1 2997:2 3046:1 3110:1 3113:2 3119:1 3121:6 3132:3 3141:2 3361:1 3362:1 
26ZDKFW3NX2TGIAZEMRIM4ITSQ	BLANCO	80:1 485:1 1874:1 
26ZY65P6F6QCDC4KN6JIBKL4PA	AFROAMERICANO	69:1 284:1 479:1 676:1 
27CMD6NRTIF24CCOFVSIJ7DO5E	BLANCO	80:1 220:1 244:1 494:4 789:1 884:1 1066:1 1874:5 1937:1 2611:2 
27IUS2FTTHXRL4UZRUHYR3THZA	BLANCO	962:1 
27P5D3GJ6H72TUQZKRDYGF6QJ4	BLANCO	228:1 244:1 352:1 507:1 616:1 804:1 1100:1 1252:1 1805:2 1874:4 1937:2 2047:1 2826:1 2881:1 3121:1 3132:1 
27ZPYB66L4SGWAPDYYFGUWDQNI	LATINO	884:1 1874:1 2861:1 
2A3IUQIMQXT4XCLIYNXAQE7LUQ	BLANCO	686:1 1874:2 
2AAD3FWWA3XL2H4NZXJ55VZYLE	BLANCO	1100:1 2903:1 
2AAPCUFJYOXCW54IQHVWG3SQ7Q	BLANCO	69:1 228:1 251:1 479:2 485:1 992:3 1874:2 
2AEUTTNQ2CH5542IZT4EE7ZF6M	ASIÁTICOS	284:1 1665:1 1874:1 2289:1 2568:1 3006:1 3013:1 3121:1 
2AFMDQCRU7OFG4UCSZAOSR4SIY	BLANCO	
2EH55Y7LFHKC5FFFEWCERKUMPI	ASIÁTICOS	507:1 
2EI3IZ4PU45C6TAFDECFJLF6AM	BLANCO	156:1 351:2 686:3 771:2 1100:1 1874:10 2161:2 2389:2 2611:2 3121:1 3132:2 
2EIXYENWIJHVLA37YKS74DD7XU	BLANCO	123:2 139:3 219:1 228:1 244:2 479:2 759:1 834:1 987:1 1032:3 1100:2 1577:1 1763:1 1772:1 1835:2 1868:1 1874:4 1962:2 1968:2 2174:1 2175:1 2389:1 2421:1 2480:1 2611:1 2666:1 2842:1 2938:1 3046:1 3100:1 3132:1 
2EOJPGIVVGRNH6SSFHIC56MI74	ARÁBICOS	
2ESJNX7FWTDMJ5456XOW3PEPCU	AFROAMERICANO	
2EU5P6HU65SBNKW7Y425ZD23FY	BLANCO	25:2 26:1 37:7 44:2 69:5 80:3 100:7 110:2 123:1 130:3 133:1 139:6 146:2 156:3 184:2 228:1 230:1 231:1 244:11 284:4 288:2 295:2 344:1 351:1 374:8 381:6 422:2 446:1 455:3 456:3 479:26 485:2 494:11 507:2 563:1 639:1 676:1 686:5 728:1 736:1 746:48 747:6 759:3 762:2 764:2 783:2 789:2 793:4 804:3 834:3 884:7 895:1 927:2 939:1 940:1 944:1 962:27 966:1 970:1 972:2 974:2 986:10 992:23 1032:14 1047:1 1048:1 1100:60 1140:1 1150:1 1166:1 1257:4 1263:2 1272:1 1278:3 1297:4 1318:2 1333:1 1334:1 1370:1 1372:1 1401:13 1425:1 1499:2 1544:1 1550:9 1626:3 1655:1 1664:2 1672:1 1723:2 1740:2 1763:2 1835:1 1838:1 1849:2 1862:1 1874:107 1890:2 1937:9 1962:4 2023:2 2025:2 2040:6 2044:4 2045:1 2056:5 2066:1 2092:1 2101:6 2164:1 2272:2 2316:2 2366:2 2384:1 2421:11 2459:9 2464:1 2471:6 2473:3 2480:2 2492:2 2498:1 2508:3 2509:2 2523:2 2568:6 2575:1 2608:2 2611:41 2637:12 2639:1 2646:2 2666:29 2707:1 2710:15 2830:1 2855:1 2867:2 2881:4 2903:2 2930:8 2934:21 2942:1 2992:4 2997:2 3002:2 3037:5 3043:4 3051:1 3069:1 3072:7 3075:10 3076:4 3078:40 3100:2 3107:7 3110:6 3115:3 3121:3 3132:9 3173:2 3224:202 3226:2 3227:2 3232:1 3233:2 3234:1 3235:24 3239:1 3241:5 3242:1 3243:2 3246:5 3309:2 3443:4 
2F2PRZMQFKRHOELAOPCYGJSPKA	BLANCO	1550:1 1874:1 2841:1 
2F3DSEK2K4JW57OW4FPSDUGXOQ	BLANCO	
2FEGNWBMVTPKTRMNA5V6RN5MUI	BLANCO	
2FHW653QCA2E6JOWZAJZROCQQI	BLANCO	1874:3 2867:1 
2FL5QNZXSDVVFQY7N2TVUSAHG4	AFROAMERICANO	828:1 992:1 1297:2 1874:2 
2FLWOTY3MC4S4FIAUPSGGSH3WM	BLANCO	816:1 
2FZ24YVRFVPI5RFMFM37B2M3YM	BLANCO	2611:1 
2G7LYJUXUM3PVDFVZAXYBXV33U	BLANCO	
2GECB5NZFAFO7DNCMP3QJVJMDY	ASIÁTICOS	80:1 424:1 623:1 951:1 1027:1 1032:2 1522:1 1874:4 2930:1 
2GFFJGIFZIL33YWWFKG2C6ZJZE	BLANCO	108:1 178:1 244:1 422:1 479:1 793:4 993:1 1032:1 1146:1 1550:1 1849:1 1874:5 2290:1 2421:1 2480:2 2637:1 2710:2 3003:1 
2GIBXMU5ZPYTR6S6267KFZJJG4	LATINO	1100:1 1680:1 1818:3 1968:1 2111:2 2568:1 2611:1 2934:2 
2GL5HCS6JEU3NU5QWWFWJ6YIWE	AFROAMERICANO	
2GNS6G2OROAJZ3CCAVHXQH7JN4	ARÁBICOS	251:1 962:2 1874:3 2066:2 2111:2 2214:1 2611:1 2637:2 2710:2 3100:14 3132:2 3181:2 3442:2 
2GOIRG6VN2CPMYEWP35AFVRBOA	BLANCO	139:1 251:1 351:1 686:1 775:1 1032:1 1100:2 1550:2 1763:2 1874:16 1890:1 1937:2 1941:1 1968:1 2196:5 2568:1 2611:4 2666:2 2867:1 
2GQT44RAOLATLQNDAH4TY3AYQQ	BLANCO	1491:1 1890:2 2480:2 2637:1 2934:2 3110:1 
2GWY7K7EHIETFTVDB4V6C35FUM	BLANCO	69:1 190:1 1100:2 1874:3 2611:1 3132:1 
2HCH4JRJPMVVZNEHRU2OFZMDFQ	BLANCO	16:1 61:1 69:2 123:3 149:7 455:1 456:1 479:3 507:2 676:1 793:2 804:3 806:1 884:1 1032:2 1053:1 1100:4 1263:1 1447:1 1515:3 1530:2 1550:9 1569:1 1685:1 1686:1 1756:2 1763:6 1874:7 2006:2 2156:1 2389:7 2421:9 2471:1 2522:1 2568:2 2608:1 2611:8 2637:1 2799:1 2834:1 2855:1 2881:3 2930:1 2934:1 3036:2 3086:1 3115:1 3132:2 3173:1 3289:1 3297:1 
2HCRI4OYKASVSCJFXBPEMG6UFA	ASIÁTICOS	139:1 156:1 219:1 224:1 244:1 479:1 616:4 884:1 1100:4 1263:1 1537:1 1874:1 2710:1 2867:1 2934:1 
2HUZIRMGUQR5PZZUCXINM3MFOM	BLANCO	597:2 599:1 602:2 1100:3 1874:3 1968:2 2480:1 2611:2 2666:1 
2HXEASHFSBYHJYIKFZV2GASLUM	BLANCO	244:2 962:1 992:2 1297:1 1550:1 1874:7 1944:1 2053:1 2147:1 2358:1 2389:1 2480:1 2611:2 2637:1 2855:1 2930:1 3100:1 3132:1 
