222G2PJWTMOVROYR2PYT33LTAM	BLANCO	393:1 727:1 737:1 785:1 1195:1 1202:2 1251:17 1389:43 1653:4 1741:6 1856:1 1894:11 1911:1 2110:1 2122:14 2328:1 2441:1 2486:1 2679:1 2932:1 3849:3 4021:1 4201:2 4463:1 4520:2 4675:1 4692:1 4722:3 4924:1 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	1741:1 
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	737:2 1251:1 1389:10 1653:4 1741:1 2122:8 2247:1 2681:1 3385:1 4520:2 4527:1 4971:8 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	
223SQNC7E242OON6BTKFUKC2TI	BLANCO	636:1 737:2 1042:1 1187:1 1251:5 1389:20 1958:1 2058:1 2122:1 2328:1 2484:1 2486:1 2694:2 3107:1 3474:1 3596:1 3950:2 4053:1 4418:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	360:1 606:1 737:2 1187:1 1251:25 1389:36 1653:2 1741:4 1894:6 1958:1 2058:2 2122:5 2222:1 2919:1 3147:2 3344:2 3872:1 4418:3 4433:1 4520:2 4872:1 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	1389:1 2122:1 4145:1 
22743BP5PGMW35VYYULDKJGILQ	BLANCO	737:1 1389:6 1741:1 1894:1 4957:1 
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	114:7 737:2 1042:6 1202:4 1251:4 1389:23 1653:2 1741:4 1856:1 1894:2 2058:2 2122:6 2365:4 2694:6 3344:1 3640:4 4053:2 4520:2 4722:1 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	1389:1 
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	189:2 298:22 548:1 737:1 768:1 796:1 985:1 1105:19 1109:3 1195:5 1251:8 1389:27 1741:4 1894:11 1908:1 1958:1 2058:6 2110:1 2122:1 2313:2 2328:1 2634:1 2694:1 3147:2 4098:1 4371:3 4520:4 4663:2 4675:1 4924:5 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	114:4 170:1 737:1 1251:6 1389:9 1653:1 1741:4 1894:4 1958:1 2058:1 2122:1 2402:1 4722:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	114:4 189:2 427:2 546:1 668:1 737:1 834:2 985:2 1116:1 1187:3 1195:1 1202:2 1251:28 1389:50 1392:1 1653:1 1741:2 1812:1 1894:21 1958:2 2053:1 2058:8 2122:7 2313:3 2328:1 2486:3 2500:2 2509:1 2616:1 2694:5 2990:3 3169:2 3273:1 3308:1 3344:2 3596:1 3976:1 4118:1 4520:4 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	14:1 114:2 796:1 1122:2 1202:3 1251:6 1389:37 1653:3 1741:4 1777:1 1856:1 1894:6 2058:1 2122:9 2537:1 2694:2 2990:1 3026:1 3344:2 4520:1 4722:1 4764:4 4872:1 4924:2 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	189:2 737:1 1021:2 1251:2 1389:2 1653:1 1741:2 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	114:3 189:5 268:2 737:5 1187:1 1251:23 1389:17 1653:1 1741:4 1856:1 1894:7 1958:6 2058:11 2122:7 2313:1 2328:2 2441:1 2486:1 2694:1 3313:2 3344:3 3872:1 4310:1 4418:1 4500:1 4520:3 4872:1 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	6:2 1251:5 1389:12 1653:2 1741:4 1894:4 2122:1 3559:1 4520:7 4776:1 4924:3 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	114:7 546:1 636:2 660:1 667:1 737:4 839:1 920:3 1042:2 1187:3 1202:1 1251:33 1389:94 1441:1 1653:4 1741:8 1856:1 1894:21 1958:8 2058:1 2122:7 2313:2 2328:2 2694:9 3030:1 3107:2 3169:1 3327:1 3344:2 3388:1 3602:1 3642:1 3753:2 4098:4 4520:8 4669:1 4692:1 4722:2 4862:1 4872:4 4949:2 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	14:1 114:3 298:2 737:1 1187:3 1202:1 1251:21 1389:102 1653:4 1741:9 1852:1 1894:15 1955:1 1958:7 2058:1 2122:9 2269:1 2423:3 2484:5 2500:1 2509:1 2679:3 2694:3 2919:1 2945:3 3305:1 3385:1 3474:2 3524:1 3550:3 3670:1 3710:1 3981:2 4053:1 4087:1 4256:1 4520:5 4722:11 4776:3 4790:1 4972:1 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	114:1 220:2 274:3 548:2 737:2 1014:1 1042:2 1187:1 1195:1 1251:13 1333:2 1389:26 1653:1 1741:5 1812:2 1856:1 1894:10 1958:2 2058:7 2122:7 2275:1 2558:1 2912:1 3107:1 3305:1 3344:1 3486:1 3640:1 3670:1 4118:1 4520:1 4525:1 4872:1 4914:2 4954:1 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	1187:1 1389:2 1741:1 2616:1 
243SABQBHAYZVG422IS74RSAA4	BLANCO	189:1 427:1 548:2 737:1 1251:1 1389:2 1653:1 1894:3 3640:1 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	114:1 382:3 438:1 546:1 548:2 566:1 737:1 1202:1 1251:2 1389:36 1653:1 1741:12 1812:2 1856:2 1894:10 1958:1 2058:3 2122:5 2313:1 2694:2 3219:2 3694:1 3957:1 3958:1 3962:1 4053:1 4418:1 4520:2 4722:2 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	189:1 1040:1 1251:1 1389:27 1500:1 1741:1 1894:2 2058:2 2122:2 2694:1 3169:1 4520:2 
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	307:2 484:2 502:1 725:1 834:2 1251:4 1389:42 1653:1 1741:5 1894:3 1958:2 2058:4 2120:1 2122:4 2486:1 2694:1 2994:1 3344:1 3474:2 4549:1 4948:1 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	114:1 566:1 737:2 1389:19 1653:1 1741:1 1894:3 1958:2 2122:3 2269:1 2520:3 2694:1 3319:1 3336:1 
24N7NHH7T7NHZ2IPF3R2OR54BQ	BLANCO	114:8 393:2 477:2 613:2 737:2 760:2 920:10 1187:10 1251:15 1385:2 1389:296 1653:21 1708:1 1709:1 1741:15 1777:1 1856:4 1894:16 1958:3 2110:2 2122:24 2328:1 2441:2 2533:2 2561:2 2694:2 3002:2 3003:7 3004:1 3107:1 3169:2 3530:2 3596:6 4179:2 4261:2 4520:3 4722:2 4833:2 4872:3 4924:2 
24PHJDHNBBLPA435IUVQDGV2PY	BLANCO	1389:1 
24SL3XKFMK2IQY4E7CTCLJU4LA	BLANCO	114:2 189:1 737:1 1187:3 1202:4 1251:10 1389:26 1653:1 1741:4 1856:3 1894:10 1958:1 2058:1 2122:7 2436:1 2694:1 3323:1 4500:1 4520:1 4722:1 4871:1 
24TOJ3XENYCRXHYDR6RY42HKOU	ASIÁTICOS	638:1 1251:1 1389:6 1653:1 1741:1 1894:1 2058:1 2627:1 2694:2 3344:1 3670:1 4046:1 4520:1 
24VBP2ULAUIWVFOE45ERXP52FU	BLANCO	393:1 1251:1 1389:2 1894:4 1958:1 2058:1 2313:1 3169:1 3344:1 4418:1 4483:1 4520:1 
25DEMVKI2CDQIAPXOXI6Y52EQY	BLANCO	23:1 114:28 173:1 189:16 544:3 548:1 566:1 737:35 1014:1 1122:10 1187:1 1202:1 1251:53 1333:1 1389:91 1392:1 1653:14 1741:15 1856:2 1894:68 1905:1 1908:1 1958:6 2058:34 2122:38 2313:1 2430:1 2461:1 2486:4 2593:2 2694:17 2919:1 2948:1 2980:2 3107:4 3169:2 3305:1 3344:8 3726:1 3778:1 4021:1 4098:1 4371:1 4418:1 4520:8 4833:1 4854:1 4872:1 4924:1 
25DJYOTX2AEV5YACHXWGQ4ME74	BLANCO	737:3 985:1 1187:1 1232:1 1251:4 1349:1 1389:10 1441:1 1616:1 1653:6 1741:1 1894:5 1942:1 1958:2 2058:4 2122:5 2694:2 3169:1 4520:4 
