tweet_id, user_id
'454185674384494592','145382726'
'454186142699900928','348432814'
'454187163874123776','104938470'
'454187427301957632','1730292198'
'454189211956940800','56704782'
'454189531856904192','2219520761'
'454189684701540352','138617471'
'454191571635032064','362799182'
'454191735166365696','319818713'
'454191756444065792','59126198'
'454191797565022209','610449351'
'454191803848482816','118119011'
'454191845359120384','168745976'
'454192111332904960','617712367'
'454192790449033216','273731946'
'454193396706328577','17381374'
'454193576277078016','840481754'
'454193891517136896','1397281884'
'454194170778107904','1397281884'
'454194199488118784','805402657'
'454194715890819075','227457668'
'454194809901547520','2235006996'
'454195480545619968','92218811'
'454196065093550080','255040024'
'454196098274324480','120138363'
'454196417121505280','105978324'
'454196580686376960','1089919550'
'454196602878443520','266127519'
'454196680418934784','105978324'
'454196790514827264','598834435'
'454196944877805568','2347331180'
'454196985847754752','120138363'
'454197158619926528','1974025376'
'454197231554686976','1556581424'
'454197366078574592','33191263'
'454197508563288064','1125089832'
'454197532663353344','319818713'
'454197532441468928','1276062666'
'454197543975800832','131643289'
'454197641388113920','118119011'
'454197686640459776','309242576'
'454197714511613952','598834435'
'454197726108852224','598834435'
'454197761580093441','24398777'
'454197811329118208','585999345'
'454197833092980736','309242576'
'454197990425497600','31208658'
'454198098471157761','906964561'
'454198121778528256','1607284183'
'454198167375187968','2360363018'
'454198229064617984','1607284183'
'454198232201977857','1089919550'
'454198236056932352','183281429'
'454198237759426560','172444963'
'454198318046797824','2235006996'
'454198333486006272','2400094230'
'454198606484881409','2400094230'
'454198659480313856','88762686'
'454198732788346880','172444963'
'454199026267979776','80159314'
'454199083365060608','1144150387'
'454199125832396800','172444963'
'454199988562575360','1089919550'
'454199991523758080','2235006996'
'454200056413822977','1089919550'
'454200146629115906','407995468'
'454200190631960576','51630994'
'454200206142078976','45470137'
'454200287578693632','1089919550'
'454200601631793152','58048133'
'454200690202931200','180525328'
'454200938220486656','400308700'
'454200947359895552','973296590'
'454200951423770624','150766631'
'454201312733696001','2235006996'
'454201337530814464','50130704'
'454201619672887296','10868932'
'454201696164392960','279119027'
'454201820613582849','352590295'
'454201878990299136','7806632'
'454202221115486208','1334407789'
'454202284189433856','91607623'
'454202357661052928','118249319'
'454202421762207745','1089919550'
'454202458261454848','1125089832'
'454202526623997952','1730469091'
'454202627224776704','186214301'
'454202646971568128','7806632'
'454202745008820224','157764316'
'454202994590879744','598834435'
'454203008222380032','2408682291'
'454203045166219264','264122926'
'454203104096174080','280314911'
'454203271498838017','1089919550'
'454203364356947969','1144150387'
'454203542623252480','773053926'
'454203555809746944','146724172'
'454203712110485504','434378540'
'454203715247808512','134311791'
'454203757157285888','493049514'
'454203802363899904','2382081996'
'454203888111853568','137211948'
'454203919217229825','186214301'
'454203941698695168','1906349221'
'454204115904921600','465631368'
'454204146980093952','74256132'
'454204174776139776','50193158'
'454204251229532160','493049514'
'454204256015228928','106766277'
'454204466334806016','7806632'
'454204541437620224','118733061'
'454204842244722688','319818713'
'454204884896993282','362799182'
'454204908216913921','610449351'
'454204915556958208','118119011'
'454205273276563456','434378540'
'454205325000728577','128705648'
'454205364070674433','60739923'
'454205455028731904','7806632'
'454205533784788993','150766631'
'454205610759061504','735786121'
'454205918272421889','1089919550'
'454206039508807680','287767432'
'454206133449019392','34201489'
'454206263732482048','271616465'
'454206370343313408','1287888607'
'454206479164112897','100634474'
'454206774846193664','50755976'
'454207020431052800','264792223'
'454207504721772544','346576900'
'454207611660165120','54304660'
'454207788755873792','60739923'
'454207807353409536','1654281564'
'454207867759779840','1083701018'
'454207890815868928','2235006996'
'454207892703289345','54304660'
'454207933551607808','2350443925'
'454208357230862336','60739923'
'454208723968196608','100634474'
'454208878117662721','104822338'
'454209009034481664','248306013'
'454209033121959938','434378540'
'454209133625876480','2352488240'
'454209362073223168','248306013'
'454209366431117313','119165309'
'454209619938664448','434378540'
'454209620392026113','827141166'
'454209727812341760','188102239'
'454209844669857792','70669513'
'454209864349134848','319818713'
'454210006175719424','362799182'
'454210038702170114','977201508'
'454210079102099456','204495751'
'454210130201288704','1008671988'
'454210197549223936','112431151'
'454210244894154752','1089919550'
'454210286560772096','129037878'
'454210376721522688','204495751'
'454210380722495488','150766631'
'454210520716156928','112431151'
'454210624374190080','583467793'
'454210712177754113','17381374'
'454210718682730496','30917304'
'454210885293068288','1089919550'
'454210928582471680','50081092'
'454210999655350272','1433986154'
'454211120232816640','60739923'
'454211130286931969','2426667089'
'454211172087369728','1569084230'
'454211179762548736','1089919550'
'454211207436992513','17381374'
'454211284293009408','152325528'
'454211295739265026','370390261'
'454211455337123840','970110870'
'454211477545967616','1008671988'
'454211498475532288','2436820184'
'454211509653372928','3222731'
'454211524295270400','118681159'
'454211530394189824','147385463'
'454211545233649664','120521672'
'454211558969995264','337320464'
'454211568029270016','106924462'
'454211574971256832','158530012'
'454211583804059648','174711275'
'454211583426961409','535906106'
'454211609393905664','10868932'
'454211617618935808','1235774916'
'454211680113659905','581775524'
'454211704323182592','346576900'
'454211729904254976','264865649'
'454211760082255872','1569084230'
'454211822271614976','146085765'
'454211826289766401','1556581424'
'454211907051073536','1474593174'
'454211911995756544','598834435'
'454211915393564672','96612700'
'454211946225864704','577155323'
'454211957621800960','17381374'
'454212087267356673','149591641'
'454212095316590592','123039081'
'454212169991589888','149591641'
'454212191114506240','485573330'
'454212330357010432','1556581424'
'454212331426566145','1556581424'
'454212422572990465','74209253'
'454212424313618432','367830101'
'454212497885523968','8550242'
'454212498858987520','33191263'
'454212499001593856','33191263'
'454212514201739264','88780407'
'454212569025495040','159252992'
'454212622699986944','588761027'
'454212637497524224','1276062666'
'454212638546067457','1276062666'
'454212639812771841','870850574'
'454212697563750400','1385972785'
'454212705495552000','1217994668'
'454212735094759425','2344163889'
'454212743919599616','131643289'
'454212750949220352','8168562'
'454212772050776064','264117639'
'454212773132902400','2438487178'
'454212829093322752','591809388'
'454212838123646976','468838672'
'454212898219651073','1622399419'
'454213207209832448','102247453'
'454213209092657152','434378540'
'454213322490257408','376978816'
'454213502379368448','14638581'
'454213556083245056','1016621744'
'454213558021402625','237379943'
'454213562790334464','92803713'
'454213572126449664','124357178'
'454213574466879490','1654281564'
'454213675961032704','149591641'
'454213676984066048','34171393'
'454213775240220673','847631629'
'454213800271806464','2447841203'
'454213810635939840','1577503512'
'454213826544549888','434378540'
'454213840633200640','135012984'
'454213918072643584','1568953590'
'454213920798949377','550371246'
'454213953737220096','181788410'
'454214034406252544','178974127'
'454214046846550017','2371447376'
'454214053951307776','149591641'
'454214061077856256','158889743'
'454214083324022784','87453958'
'454214101741215744','34376312'
'454214105373474816','434378540'
'454214169538359297','18125041'
'454214238006173697','211497793'
'454214321787379712','184322727'
'454214363810119680','276656088'
'454214393593880576','1523777022'
'454214394210451456','319462729'
'454214394960805888','149591641'
'454214448576999424','2263806206'
'454214477794127872','434378540'
'454214482986672129','2153560222'
'454214489467273216','160355739'
'454214505820864513','73225919'
'454214514695995392','1856901409'
'454214534350532609','764265590'
'454214553505521665','2209147734'
'454214556857143297','138084435'
'454214578654945280','128300097'
'454214629032329216','58048133'
'454214628818829312','319462729'
'454214697533718528','505165491'
'454214721529733120','68161199'
'454214744224718848','2342076152'
'454214761086214146','1974025376'
'454214801607389184','1975521223'
'454214813091381248','1973559950'
'454214839167377408','598834435'
'454214847807635456','53527417'
'454214872071692289','10868932'
'454214916161814528','376995972'
'454214922155470848','541970513'
'454214957287354368','123108073'
'454214996868595713','165569249'
'454215010827255808','59643784'
'454215053303353345','1446547772'
'454215056235192321','906964561'
'454215100220866560','2427916109'
'454215132852146176','43780144'
'454215169867284480','196750000'
'454215187533271040','165569249'
'454215272107237377','335376254'
'454215291401424897','119956407'
'454215292646731776','159253442'
'454215312880439296','71946492'
'454215344480342016','2422988988'
'454215432472248320','1327993596'
'454215610848002048','1444341361'
'454215624072261632','165569249'
'454215660802170880','41399110'
'454215709175054336','123108073'
'454215751852122112','707027852'
'454215766552760320','58911277'
'454215792901783552','1556581424'
'454215792293601280','41399110'
'454215857171095552','280249692'
'454215861100756992','1089919550'
'454215975710519296','130899797'
'454215976188248068','2298486134'
'454215997256634368','159194606'
'454216023093178368','33670555'
'454216079137849344','199099036'
'454216097106251777','119727324'
'454216108120481793','428054086'
'454216115506262017','1387105680'
'454216220288360448','64927965'
'454216228186247168','32798077'
'454216260256292864','176858282'
'454216309312880641','362799182'
'454216336634159105','107925625'
'454216382042099712','1061998334'
'454216401515851778','68852678'
'454216408843309056','319818713'
'454216428866908161','59126198'
'454216455593021442','610449351'
'454216507292004353','118119011'
'454216539236220930','10868932'
'454216545955512323','372577073'
'454216578872406016','906964561'
'454216617379909632','365056265'
'454216653937836032','481311893'
'454216694861692928','146580113'
'454216758707376128','2352488240'
'454216761626607616','17020952'
