tweet_id, user_id
'453198417196351490','979764662'
'453198439741153280','55295957'
'453198495458279424','2382217939'
'453198503557492738','361075013'
'453198511312351232','45789085'
'453198547404328960','92560633'
'453198561602453504','225210423'
'453198573371289603','379481172'
'453198585513771008','1588730083'
'453198585929404418','142400790'
'453198643651436545','607301774'
'453198652321067008','1694618108'
'453198713717268480','1319003922'
'453198734403198976','133125666'
'453198796613488640','88481320'
'453198804078972928','50312680'
'453198832537698305','220172012'
'453198854020931584','2242897992'
'453198873234640896','2424138168'
'453198880142667777','56629356'
'453198923336007680','2364412488'
'453198925949054976','1410883004'
'453198966612447232','105770286'
'453198985340411904','220172012'
'453199020052054016','403836703'
'453199031871610880','46025957'
'453199037844705280','2226843720'
'453199088956489728','238840872'
'453199112100667392','279119027'
'453199117515124736','1117507993'
'453199177884106754','562952150'
'453199179951923201','1206324756'
'453199217582829568','97003915'
'453199235828416513','189273437'
'453199278748741632','983576982'
'453199314517368832','323608871'
'453199388278800384','17668901'
'453199409191612418','182045375'
'453199468612296705','36908259'
'453199506641653760','2444048140'
'453199579086061568','467615139'
'453199604809732096','51897994'
'453199615018291200','2244631340'
'453199640368668672','325648196'
'453199644127162368','118166624'
'453199647352586240','237078932'
'453199706517426176','164945478'
'453199741820870657','220172012'
'453199751287435264','1410883004'
'453199799366742016','718695788'
'453199818354348032','398402421'
'453199862340014080','107055826'
'453199866559479808','114223558'
'453199871978516480','37476292'
'453199877309071360','70809818'
'453199894527086592','191338873'
'453199896888479745','162927440'
'453199908464381952','106401925'
'453199918052933632','213394303'
'453199930958835712','189273437'
'453199948985946113','292499861'
'453200045827846144','64082152'
'453200048491622400','2417454070'
'453200053381775360','1013800806'
'453200056506937344','88762686'
'453200063318466561','39114493'
'453200069143953408','522243110'
'453200071371534336','274135801'
'453200091705532416','1681509162'
'453200106700148736','2330861580'
'453200110369775616','105116545'
'453200136491913216','29880819'
'453200141428613121','102769568'
'453200157145071616','2282317345'
'453200176032002048','486305558'
'453200196567306240','2393087994'
'453200229308059649','239926275'
'453200279618326529','149141598'
'453200285549486081','406599560'
'453200304553865216','10140892'
'453200322312146944','189273437'
'453200337935953921','619791705'
'453200370794524672','2273750446'
'453200439115534336','501617362'
'453200442038550528','154897811'
'453200452944150528','316046952'
'453200467909443584','16152369'
'453200491464249344','57547715'
'453200494279008256','501617362'
'453200510905253888','171664473'
'453200516340658177','57547715'
'453200526642253824','2319591176'
'453200544774238208','272263928'
'453200566714236928','139103913'
'453200567666360323','377621066'
'453200571118284800','2382058830'
'453200598511280128','537311335'
'453200618497130497','239119222'
'453200622574395392','114886071'
'453200640492441602','1858709024'
'453200670381064192','1556581424'
'453200690769559552','18980379'
'453200692212420608','236191921'
'453200764207656960','781120123'
'453200765595947009','202224188'
'453200813880774657','237082936'
'453200817198100480','551951264'
'453200828699271168','804693002'
'453200835657216002','1327529652'
'453200838497173504','33191263'
'453200872974348288','79383675'
'453200923918360577','83623957'
'453200957833109504','149663250'
'453200959653822464','747934536'
'453200980960890881','1132262707'
'453201020982931457','747934536'
'453201041216249856','545100412'
'453201048283648001','2223220496'
'453201051739361281','323608871'
'453201059012706304','214528402'
'453201070471516160','863630556'
'453201097155682304','747934536'
'453201103950479360','264269719'
'453201109650538496','2282317345'
'453201108987834368','106428942'
'453201113794478080','204406337'
'453201138393686017','2186907488'
'453201142093058049','58708199'
'453201175975043072','154354120'
'453201176876810240','83623957'
'453201194874589184','910375273'
'453201197286301696','279119027'
'453201199551246336','564009197'
'453201200658522112','124606466'
'453201207197466624','189273437'
'453201243943735297','700255668'
'453201247680483328','1628629705'
'453201284074835969','112016342'
'453201298666823680','333823013'
'453201344623808512','114223558'
'453201363443662848','79383675'
'453201364022468608','472984421'
'453201432913539075','985848414'
'453201473715699712','142458411'
'453201501159444482','271932322'
'453201513075068928','100982922'
'453201545778044928','316165401'
'453201558122287104','14284087'
'453201596181381121','89437208'
'453201613965238272','1585034581'
'453201620386324482','2327924185'
'453201761948680192','34350497'
'453201769829781504','1300122918'
'453201776276414464','189273437'
'453201785759744000','221257784'
'453201796023197696','337718916'
'453201806194384896','1483227506'
'453201811294277632','92152739'
'453201838175965184','135791145'
'453201844630585344','117255065'
'453201863786373121','470784551'
'453201899995803648','357972708'
'453201906694098944','236660120'
'453201909546237952','847960142'
'453201944577064961','124606466'
'453201991549059072','2352488240'
'453202033336545280','420688830'
'453202097740083200','126005099'
'453202112949010433','945071414'
'453202116233166848','51513857'
'453202132791861248','207141890'
'453202141994172416','100496347'
'453202216912822272','979764662'
'453202246545985537','2467630637'
'453202326145077249','65911068'
'453202357342720000','51513857'
'453202456772902912','747934536'
'453202472979693569','279119027'
'453202477890805760','118383443'
'453202485696417792','48845776'
'453202492168609792','328884917'
'453202501479989248','1410883004'
'453202504122384385','1734013940'
'453202504549814273','108765215'
'453202506144055296','562952150'
'453202513492471809','700255668'
'453202542399606784','595840675'
'453202543481720832','189273437'
'453202567531483136','108765215'
'453202583096942592','65752279'
'453202620552060929','39114493'
'453202622481043457','68465623'
'453202623697391616','144560894'
'453202624615960576','1529361018'
'453202631201402880','142929213'
'453202634510700544','985848414'
'453202677271261184','102377727'
'453202693343825921','39114493'
'453202696967692289','1036245667'
'453202701850279936','470784551'
'453202766346076160','65752279'
'453202778392100864','128618055'
'453202808335237121','2350367906'
'453202814156947457','967016738'
'453202818413776896','100496347'
'453202847434551296','1354512961'
'453202852723183616','182670609'
'453202852777713665','2276349340'
'453202853687865345','77906994'
'453202854757408768','384415640'
'453202860285890560','65752279'
'453202868468609024','118119011'
'453202869340999680','120199761'
'453202869794004992','118119011'
'453202870251184128','75412294'
'453202879453491200','532201129'
'453202881978441728','1514570485'
'453202886604763136','61918425'
'453202888961966080','1257745657'
'453202893118517248','1678999830'
'453202895052103680','412528968'
'453202897312813056','51499174'
'453202899947241472','2383817059'
'453202908431933440','2235257702'
'453202908842967042','102377727'
'453202912622043136','1486710649'
'453202930896605184','91212101'
'453202959988310016','2330725352'
'453202970717347840','1020613382'
'453202973082914816','1451434916'
'453202978208358401','237078932'
'453202990330294272','1388118824'
'453203006507737088','15938179'
'453203034986659840','384552839'
'453203054674710528','118383443'
'453203066259795968','85840608'
'453203093384335360','1974025376'
'453203122882502656','166612593'
'453203122811600897','1307768448'
'453203130621374464','55407767'
'453203157158350848','100496347'
'453203185264369664','245974185'
'453203185247592448','842277078'
'453203245393911808','497105706'
'453203282744197120','243790233'
'453203284594294784','2383817059'
'453203287194361856','280838031'
'453203287349555200','1292224154'
'453203287601188864','1446767226'
'453203293666545664','913041522'
'453203384955572224','114223558'
'453203415783718912','68178849'
'453203420774559744','1891082660'
'453203426671751168','1253125237'
'453203456921063424','718997226'
'453203465859514368','2383817059'
'453203488106110976','885673585'
'453203521693700097','230769325'
'453203541990313984','2452687180'
'453203554250272768','194550460'
'453203559492763648','83403500'
'453203569148436480','295951138'
'453203575703748609','396844131'
'453203584658575361','149663250'
'453203587058126848','124606466'
'453203664975708160','271101413'
'453203686064672768','2383817059'
'453203700522434560','445883764'
'453203704532189184','106407915'
'453203732990152704','255293012'
'453203749436411904','118180540'
'453203761431732225','2387250841'
'453203808605450240','1534584325'
'453203832286482432','2383817059'
'453203854159777792','2354265698'
'453203862929682432','628881652'
'453203872157548544','164659451'
'453203938423373825','1397281884'
'453203966793236480','242971301'
'453203976167518208','118611021'
'453203999962169344','2383817059'
'453204010271784960','2212728132'
'453204059311194112','558080637'
'453204086863585281','95475776'
'453204086457114624','1410883004'
'453204142807592960','2383817059'
'453204154853634049','1416353119'
'453204192371277824','581584410'
'453204196519858176','1107636877'
'453204228451074048','588728948'
'453204238517010434','105770286'
'453204267701391360','2383817059'
'453204319354228736','189273437'
'453204339356876800','130719791'
'453204347237957634','2382060517'
'453204350689882112','2383817059'
'453204364174577665','46025957'
'453204382578774016','2184771980'
'453204383195754496','95673454'
'453204409766268928','102377727'
'453204436383723520','470784551'
'453204453148356608','2383817059'
'453204489928212480','80213176'
'453204606923714560','2188051795'
'453204616076075009','306099659'
'453204618936197121','2188051795'
'453204630949072897','771909512'
'453204640172376064','430711386'
'453204684749422592','581098132'
'453204685248557058','118119011'
'453204691376418817','20145528'
'453204694220177410','151961567'
'453204709042847745','129943894'
'453204733336256512','51170551'
'453204804157067264','90669312'
'453204815049662464','168891060'
'453204854954283008','402704158'
'453204982519840769','277199854'
'453205020184289281','2383817059'
'453205033820385280','220172012'
'453205127156224000','199659181'
'453205156893827073','2383817059'
'453205169439006721','2248882454'
'453205185108508672','55141285'
'453205192121798656','32602586'
'453205237655142401','1357233157'
'453205271901646848','329732607'
'453205310069805056','56216650'
'453205359717801984','733763029'
'453205374158766080','66531927'
'453205522808717312','1104828349'
'453205593378267136','124475328'
'453205614278103040','451594259'
'453205624340221952','31208658'
'453205656611610624','118157951'
'453205669932699648','1557009414'
'453205688575987712','88039710'
'453205690732273664','372617078'
'453205703516491776','177854218'
'453205743454273536','865024932'
'453205747464028160','204194082'
'453205752396910592','301156215'
'453205785393115136','998436074'
'453205817106644992','109131070'
'453205824241152000','2383817059'
'453205896869322753','451594259'
'453205948278915074','32913983'
'453205962417917952','1347534378'
'453205967908257792','2383817059'
'453205971545120768','2359089453'
'453205982521589760','266660052'
'453205983913705472','167146032'
'453205993975857152','167146032'
'453206021943459840','118774151'
'453206040663052290','119016396'
'453206052079558657','189273437'
'453206055531859968','2383817059'
'453206065791127552','99829353'
'453206136896757760','272713892'
'453206147877453824','120288386'
'453206194174562304','2172283605'
'453206194304593920','2398745910'
'453206210079375360','220172012'
'453206219764011009','2308738334'
'453206255893745666','158525979'
'453206298910138369','719338405'
'453206358733893634','1373115270'
'453206370121441280','1373115270'
'453206389398069248','458551250'
'453206390753222656','1373115270'
'453206455672643584','99829353'
'453206512077250560','167146032'
'453206535574159362','1373115270'
'453206536589172736','586703892'
'453206538392707072','602072216'
'453206542645334016','167146032'
'453206547758612480','1373115270'
'453206558831550464','1373115270'
'453206576191381504','121157121'
'453206579526258689','1373115270'
'453206582982377472','1623974899'
'453206588900114432','204194082'
'453206600355164160','1373115270'
'453206625675771905','1373115270'
'453206631690403841','372156692'
'453206636190904320','176433713'
'453206659725541376','1373115270'
'453206670743965696','1373115270'
'453206690151030784','1373115270'
'453206704780746752','1373115270'
'453206727853617152','1373115270'
