tweet_id, user_id
'452805304804446208','220172012'
'452805311519150080','14167261'
'452805390174932992','85389181'
'452805425143218176','368090766'
'452805429492744193','2455783527'
'452805445015842816','1053624708'
'452805448698454016','57932954'
'452805485352464385','1172622980'
'452805488195817472','323473781'
'452805532621873152','133024941'
'452805535071338496','45201232'
'452805536283500544','99405981'
'452805609465720833','905022402'
'452805616898027520','210552087'
'452805648947118080','269107485'
'452805681976860672','85626953'
'452805732006506498','119016396'
'452805732329463808','598782227'
'452805776198078464','51380412'
'452805811686109184','162170363'
'452805865922244611','118119011'
'452805873597833217','109967420'
'452805875724718080','253203719'
'452805883240534016','348681802'
'452805883723284480','1488443904'
'452805884008099840','1399667305'
'452805885866565632','72120937'
'452805886574993408','111695280'
'452805898474233856','106428942'
'452805908439916544','454272487'
'452805980590317569','538191553'
'452805984768258048','370390261'
'452805985984593920','27011708'
'452805988807348224','312913616'
'452806039750967296','106428942'
'452806040648560640','162170363'
'452806072642711552','286521764'
'452806100987826177','162170363'
'452806107761623040','600353882'
'452806119493087233','44416602'
'452806119459528705','1467967951'
'452806168084103168','362927338'
'452806170378375169','1467967951'
'452806181396828160','279119027'
'452806192113676288','220172012'
'452806194898280448','1263438146'
'452806197058764800','737858774'
'452806222035435522','1581951002'
'452806234710630400','98685199'
'452806314490863616','2320136364'
'452806326016831488','18432441'
'452806333452926976','1305687290'
'452806342156099584','117935060'
'452806469461618688','34161203'
'452806506850037760','2372096148'
'452806545009426432','401632315'
'452806572000182272','113452393'
'452806584477814785','635505389'
'452806586499858433','32449177'
'452806587078688768','183723375'
'452806617851899904','100066619'
'452806619693584384','329732607'
'452806642552164353','279119027'
'452806648419995648','1702440914'
'452806686227435520','1305687290'
'452806717537914880','635505389'
'452806727486799872','106428942'
'452806753642876930','26678519'
'452806791681032192','119016396'
'452806793383907328','309046326'
'452806794835161088','160570650'
'452806796479311872','237080046'
'452806813511983104','135977186'
'452806816804511744','120288386'
'452806826355326976','1671704820'
'452806843983597568','198924800'
'452806866478059520','146059284'
'452806867601747968','1151527261'
'452806876418572289','119016396'
'452806897197150208','118344602'
'452806900972019713','100632738'
'452806918390939648','2167310744'
'452806936954552320','1628287128'
'452806944546226176','99949841'
'452806974611025922','28871188'
'452807005569155072','559710264'
'452807078961115136','1305687290'
'452807129435754496','100632738'
'452807151661383680','66498177'
'452807154219876352','2305387496'
'452807172036890624','635505389'
'452807187401043968','2440842358'
'452807201174728704','2391608700'
'452807247999950848','54314624'
'452807256296660992','56216650'
'452807283991658496','842942851'
'452807305462292480','167652524'
'452807312345169920','347418642'
'452807315327299584','394465889'
'452807317038190592','104392061'
'452807324789268482','118119011'
'452807333555765248','87582344'
'452807338504622080','234962420'
'452807343424540672','1735647049'
'452807388148813824','2317796700'
'452807401377239040','169604021'
'452807419425738752','51897994'
'452807431824097280','208676824'
'452807444360466432','162170363'
'452807444843229184','394465889'
'452807447712112640','147980663'
'452807459598794753','332863897'
'452807525750951937','1702440914'
'452807527458029568','1399667305'
'452807556109328385','1568459784'
'452807592818274304','66498177'
'452807628083572736','536733418'
'452807679992664065','586771561'
'452807685977550849','17611252'
'452807750754385920','864905454'
'452807813375344642','536733418'
'452807833713516544','1702440914'
'452807861312032768','39427038'
'452807864600768513','65672387'
'452807913598246912','566783525'
'452807920715984896','896713975'
'452807921533870080','2436138273'
'452807921718423552','273641615'
'452807951976128512','506493783'
'452807956178796544','87488909'
'452807958272167937','56216650'
'452807981940613120','71424210'
'452807990060785664','1974025376'
'452807993617162240','598782227'
'452808026638917632','264269719'
'452808026983243776','119016396'
'452808054887559169','204194082'
'452808060126240770','1266056252'
'452808062575722496','2416379108'
'452808065369124864','56371952'
'452808069115031552','1556581424'
'452808073695203328','1556581424'
'452808073883942912','1556581424'
'452808080062160897','1735647049'
'452808086282326016','157367641'
'452808120721354754','264269719'
'452808122172977152','93689246'
'452808141806137347','2400094230'
'452808159468343296','264269719'
'452808179223502848','204194082'
'452808192985411584','33191263'
'452808193123819520','33191263'
'452808192612139008','33191263'
'452808193110855682','204962679'
'452808200199618560','1488443904'
'452808203042967552','79359083'
'452808210773450752','289213396'
'452808211817857024','2385448578'
'452808214179229696','293790832'
'452808218545496064','931111236'
'452808242910216193','2385448578'
'452808255107264512','119016396'
'452808279068925952','214865752'
'452808296425353216','485995828'
'452808313890439168','435108144'
'452808341056532480','403836703'
'452808346727620608','347418642'
'452808369275826177','1702440914'
'452808400842534912','1276062666'
'452808402142380032','38051770'
'452808411550195713','23714448'
'452808420626685953','157121292'
'452808426591387648','816624428'
'452808482719162369','256126226'
'452808494630969345','598782227'
'452808519138680833','44416602'
'452808547714101249','233325463'
'452808561270456320','356423313'
'452808659245232128','1550492251'
'452808683593162752','76032342'
'452808690194976768','430170687'
'452808695991115776','233325463'
'452808700970139648','1122223416'
'452808722633342978','66531927'
'452808742212354048','266509666'
'452808761548492800','2228499827'
'452808766493560832','585739416'
'452808768678420481','635505389'
'452808769970249729','1254687241'
'452808818024787969','356423313'
'452808853768658945','1615965961'
'452808864199880705','573978566'
'452808871112089600','148522922'
'452808889004597248','241599787'
'452808912115216384','1141110350'
'452808927151796224','1385310954'
'452808940401995777','1296082596'
'452808959993593856','34020655'
'452808988623912960','126748709'
'452809023541092352','287633165'
'452809043779002368','394465889'
'452809077899264000','1549801668'
'452809102805061633','589764921'
'452809152566272000','1702440914'
'452809159738916865','284835502'
'452809177640226817','226423413'
'452809200515551232','211310285'
'452809204282458112','284835502'
'452809216403582977','519224619'
'452809218211340290','526058291'
'452809245927673856','710787918'
'452809247001419776','66498177'
'452809248586883072','987331424'
'452809251795533824','103037700'
'452809252793360384','151184595'
'452809270103642112','1004545279'
'452809352823328769','105894808'
'452809371613818880','151184595'
'452809384611958784','102439708'
'452809397660835840','23714448'
'452809413171347456','312920865'
'452809422557814786','2228499827'
'452809468011892736','146688440'
'452809473850355712','97721179'
'452809534185017345','208759769'
'452809617102221312','102106865'
'452809643455442945','26995433'
'452809694793703424','146688440'
'452809710991716354','301293624'
'452809723968905217','85626953'
'452809738732830721','379357699'
'452809758081167360','266509666'
'452809758316064770','60181836'
'452809758861295618','204194082'
'452809783125762048','562952150'
'452809796392329217','44416602'
'452809802695966720','560781314'
'452809872187211776','105793197'
'452809918111027200','47623518'
'452809931000139776','1883779994'
'452809959856553986','55251342'
'452809976550260737','41739497'
'452809980131823618','1682346739'
'452809982183227393','93867116'
'452809990848663553','56216650'
'452810001745063937','1635728628'
'452810005268664322','101636606'
'452810056908943360','109606985'
'452810072226156544','739026799'
'452810090882809856','596767357'
'452810106665959424','231631151'
'452810140182659072','323424286'
'452810143244513280','61768756'
'452810190237487104','394465889'
'452810196373356544','60181836'
'452810217575571456','102106865'
'452810240183246848','1399667305'
'452810240845549568','1906363104'
'452810272231927808','2180335493'
'452810272533512192','146247216'
'452810286706065408','2163393075'
'452810310748209152','1682346739'
'452810333779148802','467790422'
'452810348220121088','467790422'
'452810370185314304','151587721'
'452810405270675456','167146032'
'452810418785091584','394465889'
'452810436006912001','438507339'
'452810445184053248','259506499'
'452810467690680320','177642157'
'452810501513179136','36446477'
'452810509864030208','167146032'
'452810518701813760','2180335493'
'452810522354675712','117426944'
'452810534908608512','119018544'
'452810559256158209','314171875'
'452810577530744833','331230485'
'452810585588375552','240844847'
'452810595708837888','36685825'
'452810616802377728','1106964787'
'452810620589842434','951855745'
'452810636901097472','576360768'
'452810644337590272','14181843'
'452810674675392512','210552087'
'452810703800246272','149663250'
'452810719156002817','57956632'
'452810732229251072','550212141'
'452810730916442112','553661642'
'452810741775863808','2319928272'
'452810774172278785','1129407384'
'452810776214913024','1608522733'
'452810778278494209','1688276568'
'452810782544519168','109606985'
'452810785819865088','26909907'
'452810814173351936','1160223944'
'452810819966103552','2408163103'
'452810821987340288','223596090'
'452810848525111296','38108722'
'452810881819090944','9360242'
'452810922545774592','1002345631'
'452810932133978113','276339569'
'452810934126669824','1399667305'
'452810963893231616','211310285'
'452810966217293824','119831233'
'452810996935966720','103037700'
'452811006750633984','100824459'
