tweet_id, user_id
'451759580432072704','401632315'
'451759584659927040','265580031'
'451759590431268864','2317801442'
'451759592603934720','120145104'
'451759595653169152','396288981'
'451759597674835968','134275012'
'451759600363393024','376978816'
'451759608886226944','121259585'
'451759611667054592','68625518'
'451759612186726400','104580210'
'451759614028025858','79895269'
'451759617836453888','2362145018'
'451759626501885952','218278978'
'451759630411386880','91707178'
'451759631199924224','41894590'
'451759635125764096','1040183528'
'451759640075051008','1036209108'
'451759642184409089','104580210'
'451759642876870658','157843440'
'451759644994973696','1342179480'
'451759645745745922','1705567254'
'451759649696784385','2431847469'
'451759660060516352','233352628'
'451759661511745536','171608615'
'451759668252004352','104580210'
'451759669711994880','1244899610'
'451759669984632832','37450522'
'451759676183822336','338763188'
'451759678209277952','2200335486'
'451759685948174337','252249873'
'451759688812875777','255234226'
'451759689668497408','1452587851'
'451759691274547200','104580210'
'451759702264012800','1622055199'
'451759703740407808','609426178'
'451759706768674817','564239078'
'451759706814431232','1305859218'
'451759711927283712','860109943'
'451759714276110336','104580210'
'451759715895099392','239921881'
'451759716327518208','149180234'
'451759716411396096','225640748'
'451759716365266944','369230923'
'451759718256877568','118891083'
'451759722358525952','164728123'
'451759729396940800','109655407'
'451759732588834816','602297193'
'451759733255708672','237517036'
'451759734983786496','1897831472'
'451759734878531584','1424831'
'451759735667052544','104580210'
'451759736363290624','49229700'
'451759736917340160','1313892871'
'451759755183140865','49229700'
'451759758044049408','471597396'
'451759759490699265','342785862'
'451759760698646528','104580210'
'451759767804211201','171510671'
'451759771147075584','84715672'
'451759779430404096','261106125'
'451759779417837568','172583925'
'451759785692508160','104580210'
'451759788867989504','88745219'
'451759812334743552','872968730'
'451759814100930561','161346887'
'451759814595461120','1628289518'
'451759818735628288','745718486'
'451759825773268993','87200201'
'451759829137514496','840256705'
'451759834023854080','61910144'
'451759835709595648','158578447'
'451759841821089792','602064913'
'451759850301980673','293239095'
'451759850569998336','116332899'
'451759853372178433','705228750'
'451759855716806656','76931020'
'451759859319726080','211291705'
'451759861370331136','807602071'
'451759862452875264','113522955'
'451759862847131648','482394829'
'451759863413370880','606049300'
'451759864214487040','606049300'
'451759865397260288','2326125462'
'451759871097323522','65998763'
'451759872497811456','172959149'
'451759872733097985','2167410360'
'451759873886543875','2293351268'
'451759872733097985','2167410360'
'451759878923911168','147743435'
'451759880215355392','2400485970'
'451759882996551680','564014273'
'451759883465928704','1300415150'
'451759885886431233','135891480'
'451759886661984256','150841409'
'451759888709214208','2228451384'
'451759891418730496','2276357600'
'451759900092534784','2301709807'
