tweet_id, user_id
'453504119299653632','293032909'
'453504144179859456','68178849'
'453504163423727616','271932322'
'453504237381890048','1467696480'
'453504243992125440','917313182'
'453504397776289792','176486650'
'453504470518075392','271932322'
'453504585869832192','290326475'
'453504781496352768','198650745'
'453504791470432256','179295372'
'453504921204051968','172806614'
'453505020882067457','51246604'
'453505084757135360','1974025376'
'453505110170431488','63887448'
'453505112800235520','62164975'
'453505247714234368','2330679384'
'453505273987362817','528315842'
'453505281998462976','34763490'
'453505334892453888','159573570'
'453505404010377216','59643784'
'453505511879479296','1281610321'
'453505617794457600','110522404'
'453505654855307264','624364248'
'453505802326646784','102399238'
'453505817426550785','179295372'
'453505865006731264','1373115270'
'453505900699856896','526582633'
'453505900729610240','809051977'
'453505932408803331','29252174'
'453506011366563840','179295372'
'453506211150045184','136740407'
'453506303172689920','1535676991'
'453506365785649152','54115409'
'453506422345834498','545100412'
'453506457443790848','22959724'
'453506499814232064','1559698314'
'453506566491504640','456063911'
'453506588238553089','387110934'
'453506664612638722','861665713'
'453506672020176896','193412175'
'453506705079693312','1281610321'
'453506777770766336','1373115270'
'453506786926948353','1223526229'
'453506899397595136','136740407'
'453507024949506048','378315122'
'453507053483327489','2230325478'
'453507068163391489','118119011'
'453507367531859968','68864045'
'453507464583852032','155029922'
'453507494417924096','68864045'
'453507530505732096','80116457'
'453507561275523072','80116457'
'453507703911235585','142929213'
'453507716393074688','1305687290'
'453507783573647360','343448646'
'453507871271968769','157184436'
'453507906726424577','321536787'
'453507925483331584','1257637668'
'453508014826192896','293007147'
'453508045012602880','1613947908'
'453508045406883841','1666153608'
'453508098653573120','585985819'
'453508260838903808','1305687290'
'453508347883315201','2319331334'
'453508348990980096','118206104'
'453508394813759488','193412175'
'453508420025335808','79574702'
'453508450656735233','160769346'
'453508460119085056','1394675948'
'453508535285219328','747934536'
'453508542306058240','2155797517'
'453508545854468096','1525123046'
'453508547448279040','1442937482'
'453508556906455040','2149905151'
'453508557564960768','151942962'
'453508561306267648','842277078'
'453508571825598464','2316256039'
'453508595624058882','438563733'
'453508596555595776','106428942'
'453508605179097088','1578240042'
'453508605980205056','1638115062'
'453508641828524033','2359783068'
'453508655686483970','811987980'
'453508682932690944','454488020'
'453508690679570432','389181361'
'453508771286122496','237078932'
'453508800398364672','211746685'
'453508837509562368','1305687290'
'453508918422282240','237078932'
'453508975519354880','2164304216'
'453509055403675648','867259814'
'453509113184808960','321536787'
'453509179362525184','264275268'
'453509186752872448','27278799'
'453509203026800640','136740407'
'453509241438228480','747934536'
'453509362494218240','195360556'
'453509474901573632','106428942'
'453509507701035008','17944101'
'453509530031513600','720952063'
'453509653649821696','155029922'
'453509674424614912','264883790'
'453509746587222016','2321083280'
'453509751049953280','75471033'
'453509850157572096','264275268'
'453509867630632960','40522496'
'453509875637579776','1400924760'
