tweet_id, user_id
'455344668239097856','357349476'
'455344669795172354','309242576'
'455344679866073088','26764606'
'455344708521181185','491484816'
'455344714149941248','266298622'
'455344731489173504','322427840'
'455344738653462529','2258256787'
'455344742365032449','985779636'
'455344756282126336','1556581424'
'455344766364839936','499282373'
'455344768214900736','71561984'
'455344782429003776','57003351'
'455344795356250112','322427840'
'455344797327187970','151710795'
'455344810182733825','184517712'
'455344812141461505','51343244'
'455344819842203650','344422464'
'455344830248660992','367514004'
'455344830957518848','499282373'
'455344832647426048','20203944'
'455344833813434368','51811407'
'455344861903081472','1321479049'
'455344865724080128','587151705'
'455344886825242624','88780407'
'455344887420825600','43614843'
'455344890617266176','33191263'
'455344909394800640','104572877'
'455344916462587904','218606075'
'455344930110857217','322698251'
'455344935001026560','105629720'
'455344950662950914','50755976'
'455344957847797760','312951694'
'455345004811010049','130158255'
'455345006346502144','201535209'
'455345013694554112','2165519300'
'455345016848650240','118916083'
'455345022041595904','1429194240'
'455345038965231616','278169164'
'455345042316472320','104572877'
'455345045361549312','82518449'
'455345053180112897','118388689'
'455345056677765120','287633165'
'455345067587153920','107385065'
'455345071064616960','570171071'
'455345090056450048','122957507'
'455345098016817152','539558348'
'455345099732697089','536836271'
'455345135031963649','167437337'
'455345138747731968','1305687290'
'455345142443311104','565690095'
'455345151515176960','132162068'
'455345173463969792','154897811'
'455345184482414592','513858648'
'455345185942011904','1588836115'
'455345186562777088','2426174701'
'455345186969645056','764800854'
'455345187498123264','429217911'
'455345187791720448','2209788931'
'455345187384860674','1588836115'
'455345188911976449','222966389'
'455345189729476609','2387704519'
'455345193349165056','764800854'
'455345194284511232','429217911'
'455345194842337280','876081752'
'455345196356476929','2387704519'
'455345198357151744','764800854'
'455345201641320448','2416045898'
'455345201997836288','541618986'
'455345202010415104','1679260286'
'455345202278842368','1588836115'
'455345211195940864','476387756'
'455345215105028096','144013633'
'455345234948259840','2165519300'
'455345250274643968','122957507'
'455345252900278272','1350248360'
'455345257282940928','79824789'
'455345264329359361','51343244'
'455345321162186753','281811392'
'455345340703461377','302982459'
'455345349171748864','53744801'
'455345348920496128','197509545'
'455345365395320832','90853433'
'455345383158611968','381641147'
'455345395498237952','117278826'
'455345403890630656','333104195'
'455345411805290496','112487559'
'455345413034610688','863362033'
'455345425914925056','322339910'
'455345431501754368','2337362449'
'455345433598910465','182476526'
'455345438019686401','1711248584'
'455345440998039553','112850174'
'455345445728841730','1332431198'
'455345449159761920','429217911'
'455345457242587136','312750826'
'455345458081050624','2387704519'
'455345472329109504','367300601'
'455345474736644096','871075112'
'455345477588766720','379922174'
'455345481934057472','1541687407'
'455345483280433152','264841567'
'455345489223757824','578344591'
'455345551198797824','511513846'
'455345551895056384','226979217'
'455345552369004544','879676392'
'455345553979621376','187348572'
'455345554105450497','1360780496'
'455345580542525440','2165519300'
'455345583817883649','304526757'
'455345589556101123','75077357'
'455345599739478017','2165519300'
'455345618937212928','196423247'
'455345679653937152','102257321'
'455345728513376256','76182853'
'455345734603116544','127730236'
'455345753989201920','367300601'
'455345765863657472','119418768'
'455345806816460800','320791284'
'455345820800667648','397028599'
'455345825611149312','152055240'
'455345826047340544','119111493'
'455345826374500353','369790151'
'455345855659114496','281291566'
'455345860625170432','48544126'
'455345882863767553','223595851'
'455345891688202242','116051343'
'455345899682553859','2165519300'
'455345913704493056','573248750'
'455345942183436288','119201639'
'455345948181278720','166298400'
'455345952241381377','339878926'
'455345974282448896','322339910'
'455345999372775424','2440945837'
'455346002870820864','106766277'
'455346011389444096','109978798'
'455346018444673024','774809922'
'455346049021136897','497865123'
'455346051432472576','283298397'
'455346051692498946','106113132'
'455346057934045184','104999274'
'455346058256986112','556111251'
'455346068197482496','1367078384'
'455346072324694016','277576342'
'455346073259618304','345102005'
'455346076472467456','18717943'
'455346103412473856','22959724'
'455346156269101056','371278759'
'455346181397569536','2456255074'
'455346190306263040','127112524'
'455346200011476992','122256623'
'455346206475304960','78726184'
'455346222778171392','220403904'
'455346228805795841','40680480'
'455346229808218112','176235156'
'455346247755251712','368327961'
'455346256953368576','100982922'
'455346283654680576','322698251'
'455346287601143809','353084280'
'455346292806676480','559823968'
'455346319260123136','1284568057'
'455346336142221313','45929364'
'455346336045752320','1484084424'
'455346340306755585','114654337'
'455346342391721986','154897811'
'455346354576191488','550526125'
'455346358715957248','120265222'
'455346373714399232','317472232'
'455346377753522177','271972926'
'455346400851554306','65466527'
'455346405826387969','98626913'
'455346440668446720','50755976'
'455346443176255489','60479662'
'455346450763755520','95673454'
'455346455050326017','1158895729'
'455346488181157889','93319559'
'455346487069659136','76689550'
'455346497526464512','144597655'
'455346506162139136','722882066'
'455346511212474369','34171393'
'455346523984130048','95673454'
'455346525116567552','2223980823'
'455346547673145344','118157951'
'455346549837414401','452757675'
'455346553096380417','365769645'
'455346582570147840','1052706840'
'455346583077277696','14607224'
'455346627793154048','66739705'
'455346634109362176','122256623'
'455346636492132352','200570311'
'455346640787079168','451332972'
'455346650718826497','2190988940'
'455346714660990977','106766277'
'455346737755193344','363981244'
'455346762350620672','37596945'
'455346775885242368','106766277'
'455346789399683072','34171393'
'455346790389137408','121948895'
'455346793321336832','608299767'
'455346797444337665','857075443'
'455346804037812224','147608737'
'455346808235888640','127962407'
'455346817886990336','119201639'
'455346866042208256','885342474'
'455346868974006273','231939984'
'455346890360356864','63167615'
'455346891270520833','96577214'
'455346900347392000','2342470980'
'455346923562881025','135302555'
'455346943141892096','301156215'
'455346948887691265','130158255'
'455346957460836352','259704158'
'455346960002985984','1058023093'
'455346973953236992','13690122'
'455347006878515201','2154770351'
'455347011722551296','118449088'
'455347029175058432','2267584833'
'455347046010994688','600583666'
'455347046145204224','216845960'
'455347050662879232','349429784'
'455347060535873536','120317099'
'455347066093326336','348332150'
'455347076768215040','172444946'
'455347081251926016','266298622'
'455347083818446848','224417882'
'455347084191727616','378616410'
'455347085034803200','365493817'
'455347085320003585','103203698'
'455347085106102272','262728900'
'455347106002137088','149986450'
'455347115833561088','212436748'
'455347121131356160','127730236'
'455347125589905408','105642834'
'455347130706567170','345102005'
'455347131831025664','1620991878'
'455347135148339200','77916456'
'455347134745673728','27733625'
'455347146443616257','122256623'
'455347182321672192','379874649'
'455347184108859392','2456255074'
'455347202173308928','285176108'
'455347214814961664','2184771980'
'455347231387049984','1974025376'
'455347236273012737','179804142'
'455347240651870209','2165519300'
'455347254241800192','1975521223'
'455347257475596289','1635606793'
'455347263515021313','902056514'
'455347265297973248','1973559950'
'455347316942454784','237078932'
'455347319328608256','1085984449'
'455347327080103936','117278826'
'455347327633719297','318263604'
'455347329269112832','302941027'
'455347329353011200','737747342'
'455347334465847297','302941027'
'455347342216921088','2259197286'
'455347344607690753','1428791456'
'455347344859357186','302941027'
'455347347686309888','302941027'
'455347348990746625','2259197286'
'455347350869790721','302941027'
'455347352761417728','302941027'
'455347353319251968','80087434'
'455347355504480256','302941027'
'455347356544675841','302941027'
'455347359002525697','1711248584'
'455347359137140736','2429342059'
'455347361003237376','302941027'
'455347364484485120','302941027'
'455347367479226368','302941027'
'455347369148956673','1428791456'
'455347370646319104','278831723'
'455347372013260800','1428791456'
