tweet_id, user_id
'451569065652256770','159478120'
'451569066050719744','399442700'
'451569066226880513','1712882113'
'451569065140568064','153078459'
'451569065933275137','956134638'
'451569066935713793','1952644092'
'451569067128659968','2213652459'
'451569066851848192','185513257'
'451569066721828864','303938461'
'451569068173037568','86527514'
'451569068407918593','2149894585'
'451569068626034688','408815628'
'451569067569057792','100319924'
'451569067644555265','551523606'
'451569069284524033','194378394'
'451569069192273920','2213933423'
'451569068869287936','155304386'
'451569069175492608','274227978'
'451569069846560769','893611729'
'451569068957392896','34541786'
'451569070551220225','81753641'
'451569071738204160','519912156'
'451569071713034240','2223586475'
'451569071876603905','258948470'
'451569072157634561','2379390222'
'451569073122316288','99767572'
'451569073491435521','269041487'
'451569072962928642','307610332'
'451569072749043712','104208731'
'451569073868914688','126071361'
'451569073122324480','62159036'
'451569074196074497','366964444'
'451569074095403008','1950459463'
'451569074116370434','2214188422'
'451569075253039105','553194665'
'451569075324321795','381079384'
'451569076041551872','405287556'
'451569075957682176','250376891'
'451569076159012864','1004841529'
'451569075622133760','2223047633'
'451569076142239746','76243603'
'451569076498726914','118366918'
'451569076855259136','2360628331'
'451569074724536322','108151009'
'451569076771377152','346200362'
'451569077157236738','419217326'
'451569077744451584','2210677324'
'451569078092587009','53841724'
'451569078700740608','467909441'
'451569078864326656','1393425776'
'451569079472513024','77548163'
'451569079241814016','1387476398'
'451569079829020672','2226710909'
'451569079875162114','1309143000'
'451569079204081664','2303820114'
'451569080458153984','2420796878'
'451569081150218241','997754622'
'451569081842274304','351916697'
'451569081540288515','2371954205'
'451569082215575552','478980721'
'451569081884221442','138901688'
'451569081397690369','105872971'
'451569081695469568','2228426993'
'451569082517581824','122779161'
'451569081917788162','803226990'
'451569082995707904','1633760504'
'451569082312052737','10345362'
'451569082651795456','394803895'
'451569083759071232','2221229080'
'451569083503239168','214180592'
'451569083238985729','120772451'
'451569084333690880','820830601'
'451569084505661441','62136667'
'451569085285797888','179975944'
'451569085541654528','294709877'
'451569086028197888','275786112'
'451569084937687040','84354018'
'451569086070140929','2227001194'
'451569086242119680','81274008'
'451569087085170688','369067712'
'451569087097757696','1100005008'
'451569087097749504','297111404'
'451569086976098305','87962470'
'451569087517184000','166625589'
'451569088163098625','2213011229'
'451569088733519873','2315801869'
'451569089522040832','274148297'
'451569088561569793','2186907488'
'451569089945677825','1081559072'
'451569089798893569','338404513'
'451569090717437953','2257119271'
'451569090369306626','2218190993'
'451569090998452224','610437408'
'451569091485003776','840842090'
'451569091942174722','174927045'
'451569091698905089','436813504'
'451569092441296896','57773225'
'451569092814577664','2219055519'
'451569092755853312','356524537'
'451569093045260289','336883188'
'451569092915232769','119171926'
'451569093410185216','291761247'
'451569094244835328','77141652'
'451569094391652352','511024905'
'451569094173552640','329853682'
'451569094714593281','803226990'
'451569094655877121','893633863'
'451569094580396034','1447698038'
'451569094068674561','350402674'
'451569094978859009','2231181866'
'451569095419260928','199526223'
'451569095616364544','168340655'
'451569095779971074','155432566'
'451569096732049408','2226720681'
'451569097218605057','714254268'
'451569096815947776','114628373'
'451569097411534848','1324858056'
'451569098611101696','2227267715'
'451569098837590017','2424208723'
'451569099701616640','202926669'
'451569099668074496','616310526'
'451569099328331778','129898967'
'451569099663888384','331922466'
'451569100859273217','1506001225'
'451569100922175488','242052956'
'451569100452421632','146693282'
'451569101089935360','2220833811'
'451569100653748224','200295600'
'451569100901212160','185239683'
'451569100255268864','148625218'
'451569100930560002','242860045'
'451569101706498049','1508160517'
'451569101958180864','399442700'
'451569102004318208','848005998'
'451569102197239808','288419054'
'451569102130118656','63162507'
'451569102599897090','1077111296'
'451569101995925505','973862215'
'451569102633463808','2214392608'
'451569103124185088','252781097'
'451569103455522816','111715876'
'451569103652651008','88946717'
'451569103577174017','812165906'
'451569103161921536','911205384'
'451569102658617345','372080728'
'451569104176943104','135551858'
'451569104931926016','140922795'
'451569105326202881','195639494'
'451569105477181441','149940712'
'451569105099706369','2225002606'
'451569104831266816','215830583'
'451569105821130752','140998955'
'451569107037458432','194409971'
'451569107209420800','204401615'
'451569106169253888','2156094616'
'451569107335262208','87994875'
'451569107079421952','829283100'
'451569107431743488','2227417757'
'451569107364610048','2387932490'
'451569107603689472','147078443'
'451569108027310080','146241282'
'451569108207665154','66244551'
'451569108509667328','280265995'
'451569108077649921','368439786'
'451569108983615489','135307448'
'451569109092667392','1658353566'
'451569109776363520','124061818'
'451569109260455936','723257216'
'451569109537288192','2381074015'
'451569109604384770','119296645'
'451569110762004481','39692424'
'451569111487619072','253189868'
'451569112150310912','146188643'
'451569112775286784','2193988307'
'451569112699768833','593106663'
'451569112943050753','146693282'
'451569112796233730','308228369'
'451569113022742528','1081559072'
'451569112989196288','90270434'
'451569114675310593','72773891'
'451569114188750850','946976179'
'451569114851459072','2225159709'
'451569115623194624','255267119'
'451569116273311746','2412805862'
'451569116021661696','147313131'
'451569116764053507','610437408'
'451569116642418688','1591852801'
'451569116839567360','1646936700'
'451569117196058624','521924832'
'451569116902461440','2280598487'
'451569117124767744','2227251125'
'451569117212844032','194482613'
'451569117401591808','1968152401'
'451569116906680320','138230677'
'451569118034939905','202802023'
'451569117581963265','41462801'
'451569118068498433','170541754'
'451569118546649088','553267461'
'451569118513078272','1546811940'
'451569117560983552','164075742'
'451569118810869760','118211706'
'451569118508875777','222208810'
'451569119356125184','2223941278'
'451569120199208960','47505940'
'451569119544881152','2237453027'
'451569120606035968','1723583203'
'451569120715087872','259126348'
'451569121411338242','2223908565'
'451569120845131776','542215768'
'451569121390362625','334052636'
'451569120224370689','124615348'
'451569121646215169','41766743'
'451569121323266049','1697346522'
'451569122992590849','177694647'
'451569123290406912','486957758'
'451569123512692736','710156858'
'451569123298791424','173024892'
'451569123378483200','1638451470'
'451569123730808832','84354018'
'451569123491717120','2222553267'
'451569123814699008','1383514506'
'451569124766793730','905337264'
'451569124901007360','536955869'
'451569125446275072','2201692079'
'451569126289330177','76992884'
'451569125655969794','145306310'
'451569126998175745','2388395628'
'451569127384023042','564114919'
'451569126977187842','130312864'
'451569125983129602','216706860'
'451569127384043522','34014797'
'451569127585378304','490078820'
'451569127644086272','2204633614'
'451569128558428160','2379413107'
'451569128310964225','129285550'
'451569128046747650','1368478159'
'451569129774776320','65577189'
'451569129934163968','99813833'
'451569129732833280','2329427093'
'451569129443450880','905337264'
'451569129917382658','2213856447'
'451569130320056321','37286407'
'451569130798215169','578628293'
'451569129778974720','48121614'
'451569130370387969','341313714'
'451569128801718273','109410274'
'451569131595132928','122540113'
'451569131242790912','147008546'
'451569128801718273','109410274'
'451569131863552000','2223052846'
'451569131347668992','51321841'
'451569132857589760','303932591'
'451569133709053953','2220152428'
'451569133260247041','1090680806'
'451569134027821056','2383022046'
'451569133558059009','186869452'
'451569134661165056','152734803'
'451569134560501760','507834646'
'451569135118331904','1894558543'
'451569134656962561','132767912'
'451569135239954432','260296011'
'451569135713918976','2214466061'
'451569135248359428','145272781'
'451569135403560960','508846623'
'451569134988320768','885381829'
'451569137316151296','1460863328'
'451569137764954114','2219010075'
'451569137613955072','358095696'
'451569138226315264','758671676'
